		t	year	month	day	hour	Te	RHe_water	ws	wd	Rglob	Rdif	Rbeam	precip
    3398    2030       5      21      13     9.9    49.8    4.78   300.1   274.1   245.6    37.6    0.00
    3399    2030       5      21      14    10.1    47.8    4.09   300.1   192.5   175.7    23.1    0.00
    3400    2030       5      21      15    10.0    47.5    4.38   300.1   259.2   212.2    70.2    0.00
    3401    2030       5      21      16    10.0    47.1    4.78   309.8   292.2   216.5   129.7    0.00
    3402    2030       5      21      17     9.9    46.8    5.07   309.8   209.3   167.8    86.2    0.00
    3403    2030       5      21      18     9.5    47.8    4.78   309.8   191.1   165.4    70.0    0.00
    3404    2030       5      21      19     9.0    48.8    4.37   329.2   136.5   117.3    77.6    0.00
    3405    2030       5      21      20     8.6    49.8    4.07   329.2    64.8    56.1    65.7    0.00
    3406    2030       5      21      21     7.8    53.5    3.77   329.1    25.2    25.2     0.0    0.00
    3407    2030       5      21      22     7.0    57.2    3.36   261.5     4.4     4.4     0.0    0.00
    3408    2030       5      21      23     6.1    60.9    3.06   261.6     0.0     0.0     0.0    0.00
    3409    2030       5      22       0     5.9    61.2    3.06   261.6     0.0     0.0     0.0    0.00
    3410    2030       5      22       1     5.6    61.6    3.06   261.6     0.0     0.0     0.0    0.04
    3411    2030       5      22       2     5.4    61.9    3.06   261.6     0.0     0.0     0.0    0.02
    3412    2030       5      22       3     5.5    64.7    3.06   261.6     0.0     0.0     0.0    0.01
    3413    2030       5      22       4     5.7    67.4    3.06   261.6     8.7     8.7     0.0    0.02
    3414    2030       5      22       5     5.8    70.2    3.06   261.6    35.3    24.8    78.5    0.01
    3415    2030       5      22       6     7.1    64.0    3.06   261.6    92.7    55.1   151.3    0.00
    3416    2030       5      22       7     8.3    57.9    3.09   280.9   267.3    73.8   526.3    0.00
    3417    2030       5      22       8     9.6    51.8    3.09   280.9   430.2    95.0   694.2    0.00
    3418    2030       5      22       9    10.3    49.8    3.09   280.9   525.2   176.9   594.3    0.00
    3419    2030       5      22      10    11.0    47.8    3.08   271.3   444.7   264.2   269.3    0.00
    3420    2030       5      22      11    11.7    45.8    3.08   271.3   400.7   305.3   130.7    0.06
    3421    2030       5      22      12    11.1    48.5    3.77   271.0   464.7   267.1   259.6    0.06
    3422    2030       5      22      13    10.5    51.1    4.35   261.1   236.3   132.7   136.1    2.43
    3423    2030       5      22      14     9.9    53.8    5.04   261.0    62.4    55.7     9.2    1.25
    3424    2030       5      22      15     9.1    65.0    4.35   261.1    61.3    54.8     9.8    1.84
    3425    2030       5      22      16     8.4    76.5    3.76   261.3    88.9    80.4    14.5    0.56
    3426    2030       5      22      17     7.7    88.1    3.06   261.6   124.4   112.6    24.2    0.50
    3427    2030       5      22      18     7.2    89.2    2.77   261.8   141.8   124.1    47.9    0.06
    3428    2030       5      22      19     6.6    90.3    2.32   233.0    84.9    73.4    46.3    0.62
    3429    2030       5      22      20     6.1    91.3    2.02   233.5    52.2    43.1    66.6    0.12
    3430    2030       5      22      21     5.8    92.7    2.02   233.5    27.4    27.4     0.0    0.00
    3431    2030       5      22      22     5.6    94.2    2.10   290.7     4.2     4.2     0.0    0.00
    3432    2030       5      22      23     5.3    95.6    2.10   290.7     0.0     0.0     0.0    0.00
    3433    2030       5      23       0     5.3    92.1    2.40   290.6     0.0     0.0     0.0    0.00
    3434    2030       5      23       1     5.4    88.4    2.80   290.6     0.0     0.0     0.0    0.00
    3435    2030       5      23       2     5.4    84.9    3.09   290.5     0.0     0.0     0.0    0.00
    3436    2030       5      23       3     5.2    86.7    3.09   290.5     0.0     0.0     0.0    0.00
    3437    2030       5      23       4     5.1    88.4    3.08   271.3     4.4     4.4     0.0    0.30
    3438    2030       5      23       5     4.9    90.3    3.08   271.3    22.7    19.9    20.9    0.00
    3439    2030       5      23       6     5.1    88.9    3.08   271.3    53.8    47.9    23.6    0.00
    3440    2030       5      23       7     5.4    87.4    3.03   242.1   104.0    92.9    29.8    0.00
    3441    2030       5      23       8     5.6    86.0    3.03   242.1   178.5   157.0    44.3    0.00
    3442    2030       5      23       9     6.1    80.7    2.73   242.4   257.5   220.4    63.2    0.00
    3443    2030       5      23      10     6.7    75.4    2.30   223.2   328.7   269.7    87.7    0.00
    3444    2030       5      23      11     7.2    70.2    2.00   223.6   364.9   287.6   105.5    0.04
    3445    2030       5      23      12     7.7    70.2    2.30   223.2   439.1   314.7   163.1    0.04
    3446    2030       5      23      13     8.2    70.2    2.54   119.9   400.4   300.4   131.0    0.09
    3447    2030       5      23      14     8.7    70.2    2.84   119.9   357.0   268.8   120.3    0.09
    3448    2030       5      23      15     9.5    66.4    2.54   119.9   424.5   221.3   301.9    0.09
    3449    2030       5      23      16    10.3    62.7    2.23   193.1   416.9   173.6   412.9    0.04
    3450    2030       5      23      17    11.1    58.9    1.93   193.5   387.3   173.5   439.5    0.00
    3451    2030       5      23      18    10.4    57.9    1.93   193.5   300.7   134.9   446.1    0.00
    3452    2030       5      23      19     9.6    56.8    1.91   183.3   143.5    70.0   290.0    0.00
    3453    2030       5      23      20     8.9    55.8    1.91   183.3    88.9    39.0   360.5    0.00
    3454    2030       5      23      21     7.4    64.0    1.91   183.3    41.5    41.5     0.0    0.00
    3455    2030       5      23      22     5.8    72.3    2.02   233.5     3.3     3.3     0.0    0.00
    3456    2030       5      23      23     4.2    80.7    2.02   233.5     0.0     0.0     0.0    0.00
    3457    2030       5      24       0     2.9    86.3    1.73   234.1     0.0     0.0     0.0    0.00
    3458    2030       5      24       1     1.7    92.1    1.33   235.3     0.0     0.0     0.0    0.00
    3459    2030       5      24       2     0.4    98.4    1.04   236.8     0.0     0.0     0.0    0.00
    3460    2030       5      24       3     0.7    97.8    1.33   235.3     0.0     0.0     0.0    0.00
    3461    2030       5      24       4     1.1    97.1    1.64   194.2     9.5     9.5     0.0    0.00
    3462    2030       5      24       5     1.4    96.7    1.93   193.5    54.1    38.7   110.6    0.00
    3463    2030       5      24       6     3.1    88.4    2.63   192.6   137.6    89.8   188.7    0.00
    3464    2030       5      24       7     4.9    80.3    3.20   181.9   231.2   123.9   288.3    0.00
    3465    2030       5      24       8     6.6    72.3    3.89   181.6   352.5   145.6   424.7    0.00
    3466    2030       5      24       9     7.4    66.4    4.19   181.5   498.5   179.8   540.1    0.00
    3467    2030       5      24      10     8.2    60.6    4.60   191.5   542.5   249.1   435.0    0.00
    3468    2030       5      24      11     8.9    54.8    4.90   191.4   516.7   301.6   293.0    0.00
    3469    2030       5      24      12     9.5    51.5    4.21   191.6   559.3   355.0   267.1    0.00
    3470    2030       5      24      13    10.2    48.1    3.58   171.5   506.9   352.6   201.8    0.00
    3471    2030       5      24      14    10.8    44.8    2.88   171.9   373.3   298.9   101.1    0.00
    3472    2030       5      24      15    11.2    43.5    2.59   172.1   276.6   244.5    47.6    0.00
    3473    2030       5      24      16    11.6    42.1    2.25   203.2   238.2   215.6    38.1    0.00
    3474    2030       5      24      17    12.0    40.8    1.96   203.7   352.8   240.1   230.4    0.00
    3475    2030       5      24      18    11.6    44.1    1.96   203.7   381.9   194.8   499.7    0.00
    3476    2030       5      24      19    11.3    47.5    2.09   271.9   244.6   115.9   503.1    0.00
    3477    2030       5      24      20    10.9    50.8    2.09   271.9   121.1    73.0   340.5    0.00
    3478    2030       5      24      21     9.7    57.9    2.09   271.9    43.7    43.7     0.0    0.00
    3479    2030       5      24      22     8.6    65.0    2.10   281.3     6.8     6.8     0.0    0.00
    3480    2030       5      24      23     7.5    72.3    2.10   281.3     0.0     0.0     0.0    0.00
    3481    2030       5      25       0     6.5    79.3    1.80   281.5     0.0     0.0     0.0    0.00
    3482    2030       5      25       1     5.5    86.3    1.35   244.8     0.0     0.0     0.0    0.00
    3483    2030       5      25       2     4.5    93.5    1.06   246.2     0.0     0.0     0.0    0.00
    3484    2030       5      25       3     4.2    93.8    1.06   246.2     0.0     0.0     0.0    0.00
    3485    2030       5      25       4     3.8    94.2    1.04   236.8     9.5     9.5     0.0    0.00
    3486    2030       5      25       5     3.5    94.6    1.04   236.8    41.8    36.5    37.5    0.00
    3487    2030       5      25       6     5.5    86.0    1.33   235.3   125.8    68.5   224.0    0.00
    3488    2030       5      25       7     7.6    77.5    1.66   204.3   253.0    93.3   426.4    0.00
    3489    2030       5      25       8     9.5    69.2    1.96   203.7   443.1   131.4   637.0    0.00
    3490    2030       5      25       9    10.5    60.2    1.66   204.3   538.0   160.2   638.0    0.00
    3491    2030       5      25      10    11.6    51.5    1.34     4.9   451.7   189.0   388.4    0.00
    3492    2030       5      25      11    12.6    42.8    1.04     3.5   593.5   214.5   515.0    0.00
    3493    2030       5      25      12    13.0    40.5    1.34     4.9   613.5   232.9   496.3    0.00
    3494    2030       5      25      13    13.3    38.2    1.66   204.3   454.3   264.5   247.4    0.00
    3495    2030       5      25      14    13.7    35.9    1.96   203.7   382.2   278.5   140.8    0.00
    3496    2030       5      25      15    14.0    35.2    1.96   203.7   278.0   224.0    79.7    0.00
    3497    2030       5      25      16    14.3    34.7    2.06   252.8   243.8   180.6   106.5    0.00
    3498    2030       5      25      17    14.6    34.0    2.06   252.8   223.3   178.5    91.3    0.00
    3499    2030       5      25      18    14.4    35.0    2.06   252.8   152.4   137.4    39.8    0.00
    3500    2030       5      25      19    14.3    35.9    2.00   223.6   154.4    98.5   216.5    0.00
    3501    2030       5      25      20    14.1    36.9    2.00   223.6   134.0    58.6   523.0    0.00
    3502    2030       5      25      21    12.3    46.1    2.30   223.2    55.8    55.8     0.0    0.00
    3503    2030       5      25      22    10.4    55.5    2.73   242.4     9.0     9.0     0.0    0.00
    3504    2030       5      25      23     8.6    65.0    3.03   242.1     0.0     0.0     0.0    0.00
    3505    2030       5      26       0     7.4    74.4    2.73   242.4     0.0     0.0     0.0    0.00
    3506    2030       5      26       1     6.1    83.8    2.37   262.1     0.0     0.0     0.0    0.00
    3507    2030       5      26       2     4.8    93.5    2.08   262.4     0.0     0.0     0.0    0.00
    3508    2030       5      26       3     4.3    93.2    1.78   262.8     0.0     0.0     0.0    0.00
    3509    2030       5      26       4     3.8    92.7    1.41   318.4    11.5    11.5     0.0    0.00
    3510    2030       5      26       5     3.3    92.4    1.11   318.0    65.9    23.8   292.9    0.00
    3511    2030       5      26       6     6.1    83.5    1.41   318.4   164.7    40.6   481.1    0.00
    3512    2030       5      26       7     8.9    74.7    1.73     6.1   288.6    52.8   626.4    0.00
    3513    2030       5      26       8    11.7    66.0    2.03     6.6   419.5    62.9   725.8    0.00
    3514    2030       5      26       9    13.1    58.2    2.72     7.5   543.3    71.7   793.9    0.00
    3515    2030       5      26      10    14.6    50.5    3.29    17.8   659.4    86.9   844.2    0.00
    3516    2030       5      26      11    16.0    42.8    3.99    18.2   743.4   119.0   846.5    0.00
    3517    2030       5      26      12    16.3    40.8    3.99    18.2   676.5   160.0   671.9    0.00
    3518    2030       5      26      13    16.5    38.9    4.01     8.3   662.2   208.3   590.3    0.00
    3519    2030       5      26      14    16.8    36.9    4.01     8.3   554.8   225.0   446.6    0.00
    3520    2030       5      26      15    17.0    36.2    4.70     8.5   614.8   182.2   637.5    0.00
    3521    2030       5      26      16    17.1    35.6    5.27    18.6   656.3   137.5   872.5    0.00
    3522    2030       5      26      17    17.3    35.0    5.96    18.8   543.0   114.8   870.4    0.00
    3523    2030       5      26      18    16.0    38.6    5.67    18.7   404.9    83.7   851.0    0.00
    3524    2030       5      26      19    14.7    42.1    5.33   349.0   269.0    59.1   810.1    0.00
    3525    2030       5      26      20    13.4    45.8    5.03   348.9   146.9    41.8   724.4    0.00
    3526    2030       5      26      21    11.7    51.5    4.74   348.8    55.8    55.8     0.0    0.00
    3527    2030       5      26      22    10.0    57.2    4.34   348.7    10.7    10.7     0.0    0.00
    3528    2030       5      26      23     8.3    63.0    4.04   348.6     0.0     0.0     0.0    0.00
    3529    2030       5      27       0     8.1    68.8    3.75   348.5     0.0     0.0     0.0    0.00
    3530    2030       5      27       1     7.9    74.7    3.37   338.7     0.0     0.0     0.0    0.00
    3531    2030       5      27       2     7.6    80.7    3.07   338.5     0.0     0.0     0.0    0.00
    3532    2030       5      27       3     8.0    81.4    3.37   338.7     0.0     0.0     0.0    0.00
    3533    2030       5      27       4     8.3    82.0    3.77   329.1     5.3     5.3     0.0    0.00
    3534    2030       5      27       5     8.7    82.8    4.07   329.2    26.9    23.6    22.3    0.00
    3535    2030       5      27       6     9.7    76.8    4.76   329.3   119.3    73.6   174.4    0.00
    3536    2030       5      27       7    10.6    70.9    5.34   339.2   216.3   123.5   243.8    0.00
    3537    2030       5      27       8    11.6    65.0    6.04   339.3   292.2   155.7   276.0    0.00
    3538    2030       5      27       9    12.5    61.2    6.04   339.3   399.1   201.6   330.5    0.00
    3539    2030       5      27      10    13.5    57.6    6.02   349.1   408.0   253.5   226.8    0.00
    3540    2030       5      27      11    14.4    53.8    6.02   349.1   506.9   298.9   281.1    0.00
    3541    2030       5      27      12    14.7    52.1    5.73   349.0   570.6   307.2   341.8    0.00
    3542    2030       5      27      13    15.0    50.5    5.33   349.0   429.5   279.3   195.0    0.00
    3543    2030       5      27      14    15.3    48.8    5.03   348.9   343.3   270.2    98.7    0.01
    3544    2030       5      27      15    15.3    52.5    4.04   348.6   265.1   223.3    61.4    0.01
    3545    2030       5      27      16    15.3    56.1    3.05   251.9   255.3   191.1   107.7    0.00
    3546    2030       5      27      17    15.3    59.9    2.06   252.8   466.0   210.7   516.5    0.02
    3547    2030       5      27      18    14.1    65.7    2.06   252.8   292.9   127.1   436.2    0.05
    3548    2030       5      27      19    12.9    71.5    1.89   172.9    72.8    57.3    59.4    0.01
    3549    2030       5      27      20    11.7    77.5    1.89   172.9    42.6    35.2    49.9    0.00
    3550    2030       5      27      21    10.9    83.1    1.89   172.9    19.6    19.6     0.0    0.20
    3551    2030       5      27      22    10.0    88.9    2.04   243.2     4.2     4.2     0.0    0.00
    3552    2030       5      27      23     9.2    94.6    2.04   243.2     0.0     0.0     0.0    0.00
    3553    2030       5      28       0     8.3    92.1    2.04   243.2     0.0     0.0     0.0    0.00
    3554    2030       5      28       1     7.5    89.5    2.09   271.9     0.0     0.0     0.0    0.00
    3555    2030       5      28       2     6.6    87.0    2.09   271.9     0.0     0.0     0.0    0.00
    3556    2030       5      28       3     5.8    88.9    1.79   272.2     0.0     0.0     0.0    0.00
    3557    2030       5      28       4     5.0    90.6    1.37   254.2     9.8     9.8     0.0    0.00
    3558    2030       5      28       5     4.2    92.4    1.07   255.4    46.5    27.1   129.5    0.00
    3559    2030       5      28       6     6.1    87.8    1.37   254.2   114.9    76.6   145.1    0.00
    3560    2030       5      28       7     8.0    83.1    1.73   234.1   158.9   131.8    70.9    0.00
    3561    2030       5      28       8     9.8    78.6    2.02   233.5   230.9   200.5    61.3    0.00
    3562    2030       5      28       9    11.5    68.4    2.02   233.5   320.6   258.2   104.2    0.00
    3563    2030       5      28      10    13.2    58.6    2.10   281.3   510.3   260.2   366.3    0.00
    3564    2030       5      28      11    14.9    48.8    2.10   281.3   468.0   271.9   264.3    0.00
    3565    2030       5      28      12    15.5    46.5    2.39   281.2   455.1   308.1   190.3    0.00
    3566    2030       5      28      13    16.1    44.1    2.79   281.0   498.2   275.1   289.0    0.00
    3567    2030       5      28      14    16.7    41.8    3.09   280.9   478.9   287.3   258.3    0.00
    3568    2030       5      28      15    16.6    41.1    3.38   280.8   405.2   297.6   157.7    0.00
    3569    2030       5      28      16    16.4    40.5    3.78   280.7   378.3   260.5   196.7    0.00
    3570    2030       5      28      17    16.3    39.9    4.08   280.7   350.6   206.8   289.5    0.00
    3571    2030       5      28      18    15.5    40.8    4.08   280.7   282.5   162.3   314.3    0.00
    3572    2030       5      28      19    14.8    41.8    4.05   261.2   175.1   110.4   245.1    0.00
    3573    2030       5      28      20    14.0    42.8    4.05   261.2    93.6    69.5   160.6    0.00
    3574    2030       5      28      21    12.7    49.1    3.36   261.5    43.7    43.7     0.0    0.00
    3575    2030       5      28      22    11.3    55.5    2.77   261.8     9.3     9.3     0.0    0.00
    3576    2030       5      28      23    10.0    61.9    2.08   262.4     0.0     0.0     0.0    0.00
    3577    2030       5      29       0     9.5    72.3    2.08   262.4     0.0     0.0     0.0    0.12
    3578    2030       5      29       1     9.0    82.8    2.00   223.6     0.0     0.0     0.0    0.53
    3579    2030       5      29       2     8.5    93.5    2.00   223.6     0.0     0.0     0.0    0.45
    3580    2030       5      29       3     8.2    93.8    2.00   223.6     0.0     0.0     0.0    0.36
    3581    2030       5      29       4     8.1    94.2    1.96   203.7     8.4     8.4     0.0    0.00
    3582    2030       5      29       5     7.8    94.6    1.96   203.7    61.3    43.8   115.5    0.00
    3583    2030       5      29       6     8.5    87.0    1.96   203.7   104.2    81.7    84.5    0.00
    3584    2030       5      29       7     9.3    79.6    1.96   203.7   153.2   111.8   107.9    0.04
    3585    2030       5      29       8    10.1    72.3    1.96   203.7   225.1   163.7   123.1    0.00
    3586    2030       5      29       9    11.0    68.8    1.96   203.7   316.7   234.1   137.5    0.00
    3587    2030       5      29      10    11.9    65.3    1.89   172.9   391.5   238.0   224.3    0.00
    3588    2030       5      29      11    12.8    61.9    1.89   172.9   560.7   210.5   471.2    0.00
    3589    2030       5      29      12    11.9    69.5    2.19   172.5   743.7   211.2   688.1    0.00
    3590    2030       5      29      13    10.9    77.2    2.80   300.1   425.6   186.5   309.0    0.05
    3591    2030       5      29      14    10.0    84.9    3.10   300.1   120.2   108.6    15.7    0.43
    3592    2030       5      29      15    10.8    77.5    3.10   300.1   102.3    92.3    14.6    2.79
    3593    2030       5      29      16    11.5    70.2    2.97   212.5   357.5   154.1   338.6    0.43
    3594    2030       5      29      17    12.3    63.0    2.97   212.5   336.2   132.3   409.0    0.00
    3595    2030       5      29      18    11.7    70.2    2.67   212.8   278.0   131.8   380.2    2.68
    3596    2030       5      29      19    11.2    77.5    2.15   141.1   254.1    95.8   593.6    0.05
    3597    2030       5      29      20    10.6    84.9    1.86   141.2   148.2    47.6   659.4    0.00
    3598    2030       5      29      21     8.8    85.7    1.86   141.2    61.9    61.9     0.0    0.00
    3599    2030       5      29      22     7.0    86.3    2.10   318.9    12.9    12.9     0.0    0.00
    3600    2030       5      29      23     5.2    87.0    2.10   318.9     0.0     0.0     0.0    0.00
    3601    2030       5      30       0     4.7    88.4    2.10   318.9     0.0     0.0     0.0    0.00
    3602    2030       5      30       1     4.3    89.9    2.10   281.3     0.0     0.0     0.0    0.00
    3603    2030       5      30       2     3.8    91.3    2.10   281.3     0.0     0.0     0.0    0.00
    3604    2030       5      30       3     3.1    92.7    2.39   281.2     0.0     0.0     0.0    0.00
    3605    2030       5      30       4     2.4    94.2    2.75   252.1     9.0     9.0     0.0    0.00
    3606    2030       5      30       5     1.7    95.6    3.05   251.9    22.7    17.9    30.9    0.00
    3607    2030       5      30       6     2.8    97.1    2.75   252.1    62.4    55.7    25.1    0.00
    3608    2030       5      30       7     3.9    98.6    2.39   281.2   115.4   104.7    27.6    0.00
    3609    2030       5      30       8     5.0   100.0    2.10   281.3   134.0   121.6    24.7    0.00
    3610    2030       5      30       9     6.5    92.1    2.10   281.3   165.8   151.0    24.6    0.00
    3611    2030       5      30      10     8.1    84.2    2.07   347.4   259.0   225.5    48.9    0.00
    3612    2030       5      30      11     9.5    76.5    2.07   347.4   509.7   286.4   299.9    0.00
    3613    2030       5      30      12     9.2    73.3    3.06   348.2   447.0   278.0   218.0    0.00
    3614    2030       5      30      13     8.9    70.2    3.95   211.9   458.2   312.5   187.9    0.23
    3615    2030       5      30      14     8.6    67.1    4.94   211.5   328.5   231.7   129.8    0.11
    3616    2030       5      30      15     8.1    75.7    3.95   211.9   129.2   114.6    21.2    1.27
    3617    2030       5      30      16     7.6    84.6    3.06   261.6    87.2    78.6    14.2    1.74
    3618    2030       5      30      17     7.0    93.5    2.08   262.4    80.1    72.2    15.7    1.74
    3619    2030       5      30      18     7.7    93.5    2.77   261.8    60.8    54.7    15.8    0.68
    3620    2030       5      30      19     8.4    93.5    3.39   319.3    60.8    54.4    23.8    0.92
    3621    2030       5      30      20     9.1    93.5    4.08   319.4    61.6    50.0    75.2    0.00
    3622    2030       5      30      21     8.8    91.3    4.08   319.4    39.5    39.5     0.0    0.20
    3623    2030       5      30      22     8.4    89.2    4.08   319.4    11.2    11.2     0.0    0.00
    3624    2030       5      30      23     8.2    87.0    4.08   319.4     0.0     0.0     0.0    0.00
    3625    2030       5      31       0     8.0    85.7    4.38   319.5     0.0     0.0     0.0    0.00
    3626    2030       5      31       1     7.7    84.2    4.78   309.8     0.0     0.0     0.0    0.00
    3627    2030       5      31       2     7.5    82.8    5.07   309.8     0.0     0.0     0.0    0.00
    3628    2030       5      31       3     7.1    84.2    4.78   309.8     0.0     0.0     0.0    0.00
    3629    2030       5      31       4     6.7    85.7    4.38   309.8     7.6     7.6     0.0    0.00
    3630    2030       5      31       5     6.3    87.0    4.08   309.8    29.5    25.2    27.5    0.00
    3631    2030       5      31       6     6.8    83.8    4.38   309.8    58.0    51.6    23.7    0.00
    3632    2030       5      31       7     7.2    80.7    4.75   339.0    88.3    79.3    23.2    0.00
    3633    2030       5      31       8     7.7    77.5    5.05   339.1   137.9   124.9    26.0    0.00
    3634    2030       5      31       9     8.9    71.5    5.34   339.2   186.0   168.5    29.1    0.00
    3635    2030       5      31      10    10.1    65.7    5.73   349.0   304.4   266.1    55.8    0.00
    3636    2030       5      31      11    11.4    59.9    6.02   349.1   465.5   330.9   180.3    0.00
    3637    2030       5      31      12    12.1    55.5    6.02   349.1   509.1   305.0   262.7    0.00
    3638    2030       5      31      13    12.8    51.1    6.05   329.4   508.6   322.9   239.0    0.00
    3639    2030       5      31      14    13.5    46.8    6.05   329.4   459.6   340.3   159.8    0.00
    3640    2030       5      31      15    14.2    43.1    5.75   329.4   468.8   279.0   275.8    0.00
    3641    2030       5      31      16    14.8    39.6    5.37   319.6   550.1   196.7   584.4    0.00
    3642    2030       5      31      17    15.5    35.9    5.07   319.6   529.3   173.4   708.1    0.00
    3643    2030       5      31      18    14.5    44.1    3.78   319.4   328.2   147.9   463.5    0.00
    3644    2030       5      31      19    13.4    52.5    2.27   213.2   173.2    89.7   307.8    0.00
    3645    2030       5      31      20    12.4    60.9    0.99   217.4    82.9    46.5   231.0    0.00
    3646    2030       5      31      21    10.7    71.2    1.29   215.7    38.6    38.6     0.0    0.00
    3647    2030       5      31      22     9.0    81.7    1.75   243.7    14.3    14.3     0.0    0.00
    3648    2030       5      31      23     7.4    92.4    2.04   243.2     0.0     0.0     0.0    0.00
    3649    2030       6       1       0     6.0    93.4    2.06   241.0     0.0     0.0     0.0    0.00
    3650    2030       6       1       1     4.7    94.0    2.07   270.2     0.0     0.0     0.0    0.00
    3651    2030       6       1       2     3.3    94.7    2.07   270.2     0.0     0.0     0.0    0.00
    3652    2030       6       1       3     3.2    94.0    1.76   270.2     1.7     1.7     0.0    0.00
    3653    2030       6       1       4     3.2    93.4    1.36   260.7    17.9    17.9     0.0    0.00
    3654    2030       6       1       5     3.1    92.6    1.06   260.9    78.7    26.9   329.6    0.00
    3655    2030       6       1       6     5.8    81.9    1.06   260.9   180.7    42.8   508.7    0.00
    3656    2030       6       1       7     8.4    71.2    1.06   260.9   301.4    53.8   636.5    0.00
    3657    2030       6       1       8    11.0    60.7    1.06   260.9   429.3    63.0   728.4    0.00
    3658    2030       6       1       9    12.8    51.6    1.76   260.5   550.7    73.4   789.0    0.00
    3659    2030       6       1      10    14.6    42.6    2.36   250.6   640.3   181.1   667.0    0.00
    3660    2030       6       1      11    16.4    33.8    3.07   250.5   637.5   246.3   523.3    0.00
    3661    2030       6       1      12    16.9    32.1    3.37   250.4   722.5   175.3   703.1    0.00
    3662    2030       6       1      13    17.5    30.5    3.73   200.8   740.7   149.4   759.7    0.00
    3663    2030       6       1      14    18.0    28.8    4.03   200.8   786.1   218.8   758.1    0.00
    3664    2030       6       1      15    17.7    29.5    3.03   201.0   529.5   265.1   383.4    0.00
    3665    2030       6       1      16    17.4    30.1    2.06   309.1   266.4   233.3    54.6    0.00
    3666    2030       6       1      17    17.1    30.8    1.05   308.3   222.4   196.3    51.7    0.00
    3667    2030       6       1      18    16.4    31.8    2.06   309.1   179.1   159.4    50.4    0.00
    3668    2030       6       1      19    15.7    32.8    3.06   240.6   108.0    96.2    43.0    0.00
    3669    2030       6       1      20    15.0    33.8    4.07   240.5    84.8    67.5   108.5    0.00
    3670    2030       6       1      21    13.2    42.6    3.36   240.6    65.5    65.5     0.0    0.00
    3671    2030       6       1      22    11.3    51.6    2.76   240.7    20.8    20.8     0.0    0.00
    3672    2030       6       1      23     9.5    60.7    2.06   241.0     1.1     1.1     0.0    0.00
    3673    2030       6       2       0     7.9    70.6    2.06   241.0     0.0     0.0     0.0    0.00
    3674    2030       6       2       1     6.3    80.4    1.95   100.1     0.0     0.0     0.0    0.00
    3675    2030       6       2       2     4.7    90.5    1.95   100.1     0.0     0.0     0.0    0.00
    3676    2030       6       2       3     4.5    91.9    1.65   100.1     1.7     1.7     0.0    0.00
    3677    2030       6       2       4     4.3    93.4    1.30   182.5    10.9    10.9     0.0    0.00
    3678    2030       6       2       5     4.1    94.7    1.00   183.2    59.3    25.6   212.5    0.00
    3679    2030       6       2       6     6.8    78.8    1.00   183.2   171.0    46.3   457.6    0.00
    3680    2030       6       2       7     9.4    63.0    1.03   212.9   282.7    95.8   478.9    0.00
    3681    2030       6       2       8    12.1    47.6    1.03   212.9   422.0   107.6   623.8    0.00
    3682    2030       6       2       9    13.3    45.3    1.33   212.3   561.3    95.7   768.3    0.00
    3683    2030       6       2      10    14.4    42.9    1.67   151.5   653.1   130.8   757.4    0.00
    3684    2030       6       2      11    15.6    40.7    1.98   151.3   671.3   194.7   636.6    0.00
    3685    2030       6       2      12    16.2    39.0    1.98   151.3   689.3   217.9   604.4    0.00
    3686    2030       6       2      13    16.8    37.4    1.96    69.2   619.9   274.1   443.4    0.00
    3687    2030       6       2      14    17.4    35.7    1.96    69.2   603.8   286.1   424.2    0.00
    3688    2030       6       2      15    18.0    35.7    2.26    69.3   512.7   241.9   392.4    0.00
    3689    2030       6       2      16    18.5    35.7    2.71     8.8   396.8   202.6   320.1    0.00
    3690    2030       6       2      17    19.1    35.7    3.01     8.9   461.5   153.4   610.5    0.00
    3691    2030       6       2      18    18.3    34.7    3.31     9.0   386.1   100.7   730.0    0.00
    3692    2030       6       2      19    17.5    33.8    3.72     9.1   258.6    66.6   701.9    0.00
    3693    2030       6       2      20    16.7    32.8    4.02     9.2   167.0    44.7   765.4    0.00
    3694    2030       6       2      21    14.2    39.7    3.31     9.0    68.0    68.0     0.0    0.00
    3695    2030       6       2      22    11.8    46.6    2.72   358.8    15.1    15.1     0.0    0.00
    3696    2030       6       2      23     9.3    53.6    2.02   358.4     1.1     1.1     0.0    0.00
    3697    2030       6       3       0     7.7    64.8    1.72   358.1     0.0     0.0     0.0    0.00
    3698    2030       6       3       1     6.1    76.0    1.29    27.7     0.0     0.0     0.0    0.00
    3699    2030       6       3       2     4.5    87.4    0.98    27.0     0.0     0.0     0.0    0.00
    3700    2030       6       3       3     4.8    86.4    0.98    27.0     1.7     1.7     0.0    0.00
    3701    2030       6       3       4     5.0    85.3    0.97   152.7    18.4    18.4     0.0    0.00
    3702    2030       6       3       5     5.3    84.3    0.97   152.7    78.4    24.4   332.7    0.00
    3703    2030       6       3       6     8.8    74.7    1.27   152.0   179.4    38.1   512.5    0.00
    3704    2030       6       3       7    12.2    65.1    1.75   231.4   301.6    49.7   640.3    0.00
    3705    2030       6       3       8    15.7    55.6    2.05   231.2   431.3    61.3   729.5    0.00
    3706    2030       6       3       9    16.9    46.9    2.35   231.0   554.4    70.4   794.8    0.00
    3707    2030       6       3      10    18.0    38.4    2.75   230.9   656.7   108.5   792.2    0.00
