		t	year	month	day	hour	Te	RHe_water	ws	wd	Rglob	Rdif	Rbeam	precip
    1592    2050       3       7       7    -5.7    94.6    1.21   229.1     1.6     1.6     0.0    0.00
    1593    2050       3       7       8    -5.7    94.6    0.91   228.8    19.4    17.8    14.4    0.00
    1594    2050       3       7       9    -4.9    95.3    0.91   228.8    75.2    71.2    18.0    0.00
    1595    2050       3       7      10    -4.1    96.1    0.91   251.3   162.6   141.4    67.2    0.00
    1596    2050       3       7      11    -3.3    96.9    0.91   251.3   246.2   191.0   145.8    0.00
    1597    2050       3       7      12    -1.9    98.2    1.21   251.0   295.6   212.7   201.3    0.00
    1598    2050       3       7      13    -0.4    98.8    1.62   240.0   338.6   182.1   379.8    0.00
    1599    2050       3       7      14     0.9    97.3    1.92   240.0   365.6    95.6   711.8    0.00
    1600    2050       3       7      15     1.4    94.1    1.92   240.0   328.4    76.3   797.1    0.00
    1601    2050       3       7      16     2.0    90.9    1.93   218.9   248.1    67.4   797.2    0.00
    1602    2050       3       7      17     2.5    88.1    1.93   218.9   132.9    53.8   676.2    0.00
    1603    2050       3       7      18     2.1    90.4    2.24   219.0    28.3    28.3     0.0    0.00
    1604    2050       3       7      19     1.7    93.2    2.64   240.0     3.1     3.1     0.0    0.00
    1605    2050       3       7      20     1.3    96.0    2.94   240.0     0.0     0.0     0.0    0.00
    1606    2050       3       7      21     1.3    97.2    2.64   240.0     0.0     0.0     0.0    0.00
    1607    2050       3       7      22     1.5    98.4    2.23   240.0     0.0     0.0     0.0    0.15
    1608    2050       3       7      23     1.6    99.6    1.92   240.0     0.0     0.0     0.0    0.52
    1609    2050       3       8       0     1.7    99.5    1.92   240.0     0.0     0.0     0.0    0.00
    1610    2050       3       8       1     1.8    99.3    1.94   271.7     0.0     0.0     0.0    0.00
    1611    2050       3       8       2     1.9    99.2    1.94   271.7     0.0     0.0     0.0    0.00
    1612    2050       3       8       3     1.7    98.7    1.63   272.0     0.0     0.0     0.0    0.00
    1613    2050       3       8       4     1.7    98.2    1.24   283.4     0.0     0.0     0.0    0.00
    1614    2050       3       8       5     1.5    97.7    0.93   284.6     0.0     0.0     0.0    0.00
    1615    2050       3       8       6     1.5    98.4    1.24   283.4     0.0     0.0     0.0    0.00
    1616    2050       3       8       7     1.6    98.9    1.85    50.6     1.0     1.0     0.0    0.00
    1617    2050       3       8       8     1.6    99.6    2.15    50.5    14.4    13.9     4.4    0.00
    1618    2050       3       8       9     2.0    98.4    2.46    50.4    50.6    50.6     0.0    0.00
    1619    2050       3       8      10     2.5    97.7    2.77   342.3   104.9   104.9     0.0    0.00
    1620    2050       3       8      11     2.9    97.0    3.08   342.1   150.5   150.5     0.0    0.00
    1621    2050       3       8      12     3.0    96.0    3.08   342.1   159.2   159.2     0.0    0.00
    1622    2050       3       8      13     3.3    95.0    3.13    11.6   162.3   162.3     0.0    0.00
    1623    2050       3       8      14     3.4    94.1    3.13    11.6   143.2   143.2     0.0    0.00
    1624    2050       3       8      15     3.4    93.1    3.13    11.6   125.8   125.8     0.0    0.00
    1625    2050       3       8      16     3.3    92.1    3.10   352.0    93.8    93.8     0.0    0.00
    1626    2050       3       8      17     3.2    91.1    3.10   352.0    55.0    55.0     0.0    0.00
    1627    2050       3       8      18     2.9    91.4    2.79   352.2    18.6    18.6     0.0    0.00
    1628    2050       3       8      19     2.6    91.8    2.42    12.1     2.6     2.6     0.0    0.00
    1629    2050       3       8      20     2.2    92.1    2.11    12.4     0.0     0.0     0.0    0.00
    1630    2050       3       8      21     1.9    93.5    2.11    12.4     0.0     0.0     0.0    0.00
    1631    2050       3       8      22     1.6    95.3    2.11    12.4     0.0     0.0     0.0    0.00
    1632    2050       3       8      23     1.3    97.0    2.11    12.4     0.0     0.0     0.0    0.00
    1633    2050       3       9       0     0.2    98.5    2.11    12.4     0.0     0.0     0.0    0.00
    1634    2050       3       9       1    -0.8    99.3    2.04   333.2     0.0     0.0     0.0    0.00
    1635    2050       3       9       2    -1.8    98.2    2.04   333.2     0.0     0.0     0.0    0.00
    1636    2050       3       9       3    -3.1    97.0    1.74   333.8     0.0     0.0     0.0    0.00
    1637    2050       3       9       4    -4.3    95.9    1.27   304.5     0.0     0.0     0.0    0.00
    1638    2050       3       9       5    -5.6    94.7    0.97   305.9     0.0     0.0     0.0    0.00
    1639    2050       3       9       6    -6.0    94.4    0.97   305.9     0.0     0.0     0.0    0.00
    1640    2050       3       9       7    -6.2    94.1    1.13    68.9     2.4     2.4     0.0    0.00
    1641    2050       3       9       8    -6.5    93.9    1.13    68.9    33.0    24.8    64.4    0.00
    1642    2050       3       9       9    -4.7    95.5    1.13    68.9   145.6    65.2   338.2    0.00
    1643    2050       3       9      10    -3.0    97.2    1.06   124.2   294.3    72.0   678.3    0.00
    1644    2050       3       9      11    -1.2    98.9    1.06   124.2   364.5    68.2   757.3    0.00
    1645    2050       3       9      12     0.6    89.3    1.06   124.2   390.2    69.8   755.3    0.00
    1646    2050       3       9      13     2.4    77.5    1.06   355.8   406.7    69.2   795.5    0.00
    1647    2050       3       9      14     4.2    67.2    1.06   355.8   397.1    67.5   842.4    0.00
    1648    2050       3       9      15     4.2    64.9    1.37   354.5   347.5    61.6   872.6    0.00
    1649    2050       3       9      16     4.3    62.5    1.63   261.4   264.9    51.7   895.9    0.00
    1650    2050       3       9      17     4.3    60.2    1.93   261.2   161.8    38.0   952.7    0.00
    1651    2050       3       9      18     2.5    68.9    1.63   261.4    62.4    62.4     0.0    0.00
    1652    2050       3       9      19     0.6    78.8    1.24   283.4     7.6     7.6     0.0    0.00
    1653    2050       3       9      20    -1.2    88.5    0.93   284.6     0.0     0.0     0.0    0.00
    1654    2050       3       9      21    -2.4    92.5    0.93   284.6     0.0     0.0     0.0    0.00
    1655    2050       3       9      22    -3.7    96.4    1.11    96.2     0.0     0.0     0.0    0.00
    1656    2050       3       9      23    -4.9    95.3    1.11    96.2     0.0     0.0     0.0    0.00
    1657    2050       3      10       0    -6.0    94.4    1.11    96.2     0.0     0.0     0.0    0.00
    1658    2050       3      10       1    -7.0    93.4    0.91   217.6     0.0     0.0     0.0    0.00
    1659    2050       3      10       2    -8.1    92.5    0.91   217.6     0.0     0.0     0.0    0.00
    1660    2050       3      10       3    -8.6    92.0    0.91   217.6     0.0     0.0     0.0    0.00
    1661    2050       3      10       4    -9.1    91.5    1.11    96.2     0.0     0.0     0.0    0.00
    1662    2050       3      10       5    -9.6    91.1    1.11    96.2     0.0     0.0     0.0    0.00
    1663    2050       3      10       6    -9.7    91.0    1.41    97.0     0.0     0.0     0.0    0.00
    1664    2050       3      10       7    -9.9    90.9    1.63   208.0     3.1     3.1     0.0    0.00
    1665    2050       3      10       8    -9.9    90.8    1.94   208.3    36.2    27.7    64.1    0.00
    1666    2050       3      10       9    -7.4    93.0    1.63   208.0   125.4    67.1   240.4    0.00
    1667    2050       3      10      10    -5.0    95.3    1.21   240.0   241.3    75.5   498.3    0.00
    1668    2050       3      10      11    -2.5    97.6    0.90   240.1   340.9    77.1   664.8    0.00
    1669    2050       3      10      12    -0.8    91.8    1.62   240.0   401.0    80.4   745.4    0.00
    1670    2050       3      10      13     1.0    81.9    2.23   229.5   429.6    92.2   783.6    0.00
    1671    2050       3      10      14     2.7    72.2    2.94   229.6   417.0   100.3   795.9    0.00
    1672    2050       3      10      15     3.0    69.2    2.64   229.6   359.8    79.9   836.1    0.00
    1673    2050       3      10      16     3.4    66.2    2.24   219.0   272.0    62.6   853.6    0.00
    1674    2050       3      10      17     3.7    63.2    1.93   218.9   165.5    44.5   892.6    0.00
    1675    2050       3      10      18     2.0    72.6    1.93   218.9    65.3    65.3     0.0    0.00
    1676    2050       3      10      19     0.3    83.6    1.93   218.9     8.4     8.4     0.0    0.00
    1677    2050       3      10      20    -1.4    93.6    1.93   218.9     0.0     0.0     0.0    0.00
    1678    2050       3      10      21    -2.7    94.9    1.62   218.6     0.0     0.0     0.0    0.00
    1679    2050       3      10      22    -4.1    96.1    1.24   283.4     0.0     0.0     0.0    0.00
    1680    2050       3      10      23    -5.4    94.9    0.93   284.6     0.0     0.0     0.0    0.00
    1681    2050       3      11       0    -6.1    94.2    0.93   284.6     0.0     0.0     0.0    0.00
    1682    2050       3      11       1    -6.8    93.6    0.90   240.1     0.0     0.0     0.0    0.00
    1683    2050       3      11       2    -7.5    93.0    0.90   240.1     0.0     0.0     0.0    0.00
    1684    2050       3      11       3    -7.8    92.7    0.90   240.1     0.0     0.0     0.0    0.00
    1685    2050       3      11       4    -8.2    92.3    0.91   228.8     0.0     0.0     0.0    0.00
    1686    2050       3      11       5    -8.6    92.0    0.91   228.8     0.0     0.0     0.0    0.00
    1687    2050       3      11       6    -8.1    92.5    0.91   228.8     0.0     0.0     0.0    0.00
    1688    2050       3      11       7    -7.5    93.0    0.91   262.5     3.4     3.4     0.0    0.00
    1689    2050       3      11       8    -7.0    93.4    0.91   262.5    29.1    26.9    15.6    0.00
    1690    2050       3      11       9    -5.2    95.0    0.61   263.8   112.0    75.3   147.0    0.00
    1691    2050       3      11      10    -3.5    96.7    0.20   271.4   239.7    89.1   443.7    0.00
    1692    2050       3      11      11    -1.7    98.4    0.11    59.6   339.1    66.3   676.5    0.00
    1693    2050       3      11      12    -0.1    89.0    0.21   285.7   393.6    69.1   743.7    0.00
    1694    2050       3      11      13     1.3    75.1    0.62   275.4   417.2    71.7   791.3    0.00
    1695    2050       3      11      14     2.9    62.2    0.92   273.6   408.3    72.5   831.2    0.00
    1696    2050       3      11      15     3.4    59.9    1.23   272.7   360.6    69.1   855.3    0.00
    1697    2050       3      11      16     3.9    57.5    1.74   333.8   277.8    60.1   867.1    0.00
    1698    2050       3      11      17     4.4    55.2    2.04   333.2   174.1    44.7   917.3    0.00
    1699    2050       3      11      18     2.6    64.5    1.74   333.8    72.6    72.6     0.0    0.00
    1700    2050       3      11      19     0.8    75.0    1.31   324.9    10.5    10.5     0.0    0.00
    1701    2050       3      11      20    -1.0    85.4    1.01   326.5     0.0     0.0     0.0    0.00
    1702    2050       3      11      21    -2.2    90.4    1.31   324.9     0.0     0.0     0.0    0.00
    1703    2050       3      11      22    -3.5    95.4    1.74   333.8     0.0     0.0     0.0    0.00
    1704    2050       3      11      23    -4.7    95.5    2.04   333.2     0.0     0.0     0.0    0.00
    1705    2050       3      12       0    -5.6    94.7    1.74   333.8     0.0     0.0     0.0    0.00
    1706    2050       3      12       1    -6.6    93.8    1.40    13.6     0.0     0.0     0.0    0.00
    1707    2050       3      12       2    -7.5    93.0    1.10    14.6     0.0     0.0     0.0    0.00
    1708    2050       3      12       3    -8.1    92.5    1.10    14.6     0.0     0.0     0.0    0.00
    1709    2050       3      12       4    -8.6    92.0    1.13    51.0     0.0     0.0     0.0    0.00
    1710    2050       3      12       5    -9.2    91.4    1.13    51.0     0.0     0.0     0.0    0.00
    1711    2050       3      12       6    -9.5    91.2    1.13    51.0     0.0     0.0     0.0    0.00
    1712    2050       3      12       7    -9.6    91.1    1.13    42.0     4.7     4.7     0.0    0.00
    1713    2050       3      12       8    -9.9    90.9    1.13    42.0    46.6    24.0   155.6    0.00
    1714    2050       3      12       9    -7.2    93.3    1.13    42.0   161.3    52.9   423.6    0.00
    1715    2050       3      12      10    -4.6    95.6    1.06   355.8   298.1    62.3   682.0    0.00
    1716    2050       3      12      11    -1.9    98.2    1.06   355.8   373.5    66.4   749.8    0.00
    1717    2050       3      12      12     0.7    87.5    1.06   355.8   403.0    69.6   753.5    0.00
    1718    2050       3      12      13     3.3    74.2    1.03   336.4   423.2    71.7   793.9    0.00
    1719    2050       3      12      14     5.9    62.2    1.03   336.4   409.9    71.6   825.3    0.00
    1720    2050       3      12      15     6.2    58.9    1.33   334.9   358.0    67.5   838.6    0.00
    1721    2050       3      12      16     6.6    55.5    1.81    12.8   274.5    58.8   840.8    0.00
    1722    2050       3      12      17     6.9    52.2    2.11    12.4   172.6    44.3   875.0    0.00
    1723    2050       3      12      18     4.7    63.2    2.11    12.4    71.8    71.8     0.0    0.00
    1724    2050       3      12      19     2.5    74.2    2.14    31.5    11.2    11.2     0.0    0.00
    1725    2050       3      12      20     0.2    87.0    2.14    31.5     0.0     0.0     0.0    0.00
    1726    2050       3      12      21    -0.6    92.4    2.14    31.5     0.0     0.0     0.0    0.00
    1727    2050       3      12      22    -1.4    97.7    2.15    69.4     0.0     0.0     0.0    0.00
    1728    2050       3      12      23    -2.2    97.9    2.15    69.4     0.0     0.0     0.0    0.00
    1729    2050       3      13       0    -3.0    97.1    2.15    69.4     0.0     0.0     0.0    0.00
    1730    2050       3      13       1    -3.8    96.4    2.11   107.6     0.0     0.0     0.0    0.00
    1731    2050       3      13       2    -4.6    95.6    2.11   107.6     0.0     0.0     0.0    0.00
    1732    2050       3      13       3    -5.2    95.1    2.11   107.6     0.0     0.0     0.0    0.00
    1733    2050       3      13       4    -5.8    94.5    2.11   107.6     0.0     0.0     0.0    0.00
    1734    2050       3      13       5    -6.4    94.0    2.11   107.6     0.0     0.0     0.0    0.00
    1735    2050       3      13       6    -6.5    93.9    2.11   107.6     0.0     0.0     0.0    0.00
    1736    2050       3      13       7    -6.5    93.9    2.11   107.6     9.7     9.7     0.0    0.00
    1737    2050       3      13       8    -6.5    93.9    2.11   107.6    65.8    20.0   301.4    0.00
    1738    2050       3      13       9    -3.7    92.8    1.81   107.2   172.3    43.1   495.7    0.00
    1739    2050       3      13      10    -0.9    86.7    1.38   115.9   272.2    58.7   608.1    0.00
    1740    2050       3      13      11     2.0    79.2    1.08   114.7   349.3    69.6   673.8    0.00
    1741    2050       3      13      12     3.0    70.2    1.38   115.9   391.8    94.3   663.4    0.00
    1742    2050       3      13      13     4.2    61.2    1.70   166.4   369.5   163.0   459.9    0.00
    1743    2050       3      13      14     5.2    52.2    2.00   166.9   294.5   227.5   160.8    0.00
    1744    2050       3      13      15     5.4    51.2    2.71   167.7   277.9   189.1   251.4    0.00
    1745    2050       3      13      16     5.6    50.2    3.29   188.5   290.3    87.9   767.1    0.00
    1746    2050       3      13      17     5.8    49.2    4.00   188.8   176.5    50.6   816.3    0.00
    1747    2050       3      13      18     4.3    55.5    3.70   188.6    74.2    74.2     0.0    0.00
    1748    2050       3      13      19     2.8    61.9    3.34   158.1    12.4    12.4     0.0    0.00
    1749    2050       3      13      20     1.3    68.9    3.04   157.9     0.0     0.0     0.0    0.00
    1750    2050       3      13      21     0.7    72.7    3.04   157.9     0.0     0.0     0.0    0.00
    1751    2050       3      13      22     0.2    76.6    3.08   137.9     0.0     0.0     0.0    0.00
    1752    2050       3      13      23    -0.4    80.2    3.08   137.9     0.0     0.0     0.0    0.00
    1753    2050       3      14       0    -1.3    86.1    3.08   137.9     0.0     0.0     0.0    0.00
    1754    2050       3      14       1    -2.1    92.0    3.08   137.9     0.0     0.0     0.0    0.00
    1755    2050       3      14       2    -3.0    97.2    3.08   137.9     0.0     0.0     0.0    0.00
    1756    2050       3      14       3    -3.1    97.0    3.38   138.1     0.0     0.0     0.0    0.00
    1757    2050       3      14       4    -3.4    96.8    3.79   138.3     0.0     0.0     0.0    0.00
    1758    2050       3      14       5    -3.5    96.6    4.10   138.4     0.0     0.0     0.0    0.00
    1759    2050       3      14       6    -3.1    97.0    4.10   138.4     0.0     0.0     0.0    0.00
    1760    2050       3      14       7    -2.7    97.4    4.10   138.4     9.4     9.4     0.0    0.00
    1761    2050       3      14       8    -2.3    97.8    4.10   138.4    36.2    32.3    24.6    0.00
    1762    2050       3      14       9    -1.2    91.8    4.10   138.4    66.7    66.7     0.0    0.00
    1763    2050       3      14      10     0.0    85.9    4.04   168.5    89.7    89.7     0.0    0.00
    1764    2050       3      14      11     1.1    79.1    4.04   168.5   112.0   112.0     0.0    0.00
    1765    2050       3      14      12     1.6    77.6    4.34   168.6   119.1   119.1     0.0    0.00
    1766    2050       3      14      13     2.1    76.2    4.73   178.8    96.2    96.2     0.0    0.00
    1767    2050       3      14      14     2.6    75.2    5.04   178.9    95.2    95.2     0.0    0.00
    1768    2050       3      14      15     2.5    78.5    5.04   178.9    87.6    87.6     0.0    0.00
    1769    2050       3      14      16     2.5    81.8    5.04   178.9    56.6    56.6     0.0    0.00
    1770    2050       3      14      17     2.4    85.1    5.04   178.9    33.8    33.8     0.0    0.00
    1771    2050       3      14      18     2.2    89.8    5.04   178.9    12.6    12.6     0.0    0.00
    1772    2050       3      14      19     2.0    94.4    5.04   178.9     2.9     2.9     0.0    0.00
    1773    2050       3      14      20     1.8    99.3    5.04   178.9     0.0     0.0     0.0    0.00
    1774    2050       3      14      21     1.8    99.3    4.73   178.8     0.0     0.0     0.0    0.00
    1775    2050       3      14      22     1.9    99.2    4.31   188.8     0.0     0.0     0.0    0.00
    1776    2050       3      14      23     1.9    99.2    4.00   188.8     0.0     0.0     0.0    0.00
    1777    2050       3      15       0     1.9    99.2    4.00   188.8     0.0     0.0     0.0    0.00
    1778    2050       3      15       1     2.0    99.1    3.99   199.0     0.0     0.0     0.0    0.00
    1779    2050       3      15       2     2.0    99.1    3.99   199.0     0.0     0.0     0.0    0.00
    1780    2050       3      15       3     1.9    99.2    3.68   198.9     0.0     0.0     0.0    0.00
    1781    2050       3      15       4     1.7    99.4    3.29   188.5     0.0     0.0     0.0    0.00
    1782    2050       3      15       5     1.7    99.5    2.98   188.3     0.0     0.0     0.0    0.00
    1783    2050       3      15       6     1.7    99.4    3.29   188.5     0.0     0.0     0.0    0.00
    1784    2050       3      15       7     1.8    99.3    3.70   188.6     4.2     4.2     0.0    0.00
    1785    2050       3      15       8     1.9    99.2    4.00   188.8    24.4    24.1     1.5    0.00
    1786    2050       3      15       9     2.1    98.7    4.31   188.8    63.4    63.4     0.0    0.00
    1787    2050       3      15      10     2.3    98.3    4.73   178.8   100.7   100.7     0.0    0.00
    1788    2050       3      15      11     2.6    98.0    5.04   178.9   116.7   116.7     0.0    0.00
    1789    2050       3      15      12     2.7    98.0    5.75   179.0   104.6   104.6     0.0    0.36
    1790    2050       3      15      13     2.8    98.0    6.35   189.2    85.0    85.0     0.0    0.23
    1791    2050       3      15      14     3.0    98.0    7.06   189.3    79.2    79.2     0.0    0.11
    1792    2050       3      15      15     3.0    98.0    6.75   189.3    73.9    73.9     0.0    0.11
    1793    2050       3      15      16     3.1    98.0    6.38   169.0    69.0    69.0     0.0    0.11
    1794    2050       3      15      17     3.2    98.0    6.07   169.0    47.5    47.5     0.0    0.23
    1795    2050       3      15      18     3.1    98.0    6.38   169.0    22.0    22.0     0.0    0.23
    1796    2050       3      15      19     3.1    98.0    6.75   189.3     3.1     3.1     0.0    0.11
    1797    2050       3      15      20     3.0    98.0    7.06   189.3     0.0     0.0     0.0    0.11
    1798    2050       3      15      21     3.3    98.3    6.75   189.3     0.0     0.0     0.0    0.00
    1799    2050       3      15      22     3.4    98.7    6.33   199.3     0.0     0.0     0.0    0.40
    1800    2050       3      15      23     3.7    99.0    6.03   199.3     0.0     0.0     0.0    0.00
    1801    2050       3      16       0     3.7    99.0    5.31   199.2     0.0     0.0     0.0    0.00
    1802    2050       3      16       1     3.8    99.0    4.70   199.1     0.0     0.0     0.0    0.00
    1803    2050       3      16       2     3.8    99.0    3.99   199.0     0.0     0.0     0.0    0.00
    1804    2050       3      16       3     3.7    98.3    3.68   198.9     0.0     0.0     0.0    0.00
    1805    2050       3      16       4     3.7    97.7    3.26   209.0     0.0     0.0     0.0    0.00
    1806    2050       3      16       5     3.6    97.0    2.96   208.9     0.0     0.0     0.0    0.00
    1807    2050       3      16       6     3.5    97.7    3.26   209.0     0.0     0.0     0.0    0.00
    1808    2050       3      16       7     3.4    98.3    3.68   198.9     3.4     3.4     0.0    0.00
    1809    2050       3      16       8     3.4    99.0    3.99   199.0    17.8    17.2     3.8    0.00
    1810    2050       3      16       9     3.4    99.0    3.68   198.9    39.8    39.8     0.0    0.00
    1811    2050       3      16      10     3.6    99.0    3.26   209.0    55.3    55.3     0.0    0.00
    1812    2050       3      16      11     3.7    99.0    2.96   208.9    88.7    88.7     0.0    0.00
    1813    2050       3      16      12     3.8    99.0    2.65   208.8   143.4   143.4     0.0    0.00
    1814    2050       3      16      13     4.0    99.0    2.23   229.5   161.8   161.8     0.0    0.00
    1815    2050       3      16      14     4.2    99.0    1.92   229.4   164.7   164.7     0.0    0.00
    1816    2050       3      16      15     4.4    98.0    2.23   229.5   151.3   151.3     0.0    0.00
    1817    2050       3      16      16     4.7    97.0    2.64   260.9   104.4   104.4     0.0    0.00
    1818    2050       3      16      17     5.0    96.0    2.95   260.8    76.6    76.6     0.0    0.00
    1819    2050       3      16      18     4.4    96.7    2.95   260.8    50.9    50.9     0.0    0.00
    1820    2050       3      16      19     3.8    97.3    2.95   260.8    18.1    18.1     0.0    0.00
    1821    2050       3      16      20     3.3    98.0    2.95   260.8     0.0     0.0     0.0    0.00
    1822    2050       3      16      21     3.0    98.0    3.66   260.6     0.0     0.0     0.0    0.00
    1823    2050       3      16      22     2.7    98.0    4.40   341.5     0.0     0.0     0.0    0.00
    1824    2050       3      16      23     2.4    98.0    5.12   341.3     0.0     0.0     0.0    0.00
    1825    2050       3      17       0     2.1    98.3    3.79   341.7     0.0     0.0     0.0    0.00
    1826    2050       3      17       1     1.8    99.0    2.24   261.0     0.0     0.0     0.0    0.00
    1827    2050       3      17       2     1.6    99.6    0.91   262.5     0.0     0.0     0.0    0.00
    1828    2050       3      17       3     1.2    99.8    0.91   262.5     0.0     0.0     0.0    0.00
    1829    2050       3      17       4     0.8    99.8    0.90   240.1     0.0     0.0     0.0    0.00
    1830    2050       3      17       5     0.4   100.0    0.90   240.1     0.0     0.0     0.0    0.00
    1831    2050       3      17       6     0.1   100.0    0.90   240.1     0.0     0.0     0.0    0.00
    1832    2050       3      17       7     0.0   100.0    0.97   305.9    12.8    12.8     0.0    0.00
    1833    2050       3      17       8    -0.3    99.7    0.97   305.9    73.5    22.7   290.8    0.00
    1834    2050       3      17       9     1.3    93.7    0.97   305.9   181.0    41.1   490.5    0.00
    1835    2050       3      17      10     2.9    86.4    1.11    96.2   289.7    51.0   635.6    0.00
    1836    2050       3      17      11     4.4    80.2    1.11    96.2   377.1    59.3   722.9    0.00
    1837    2050       3      17      12     5.2    72.5    1.41    97.0   434.0    66.9   776.2    0.00
    1838    2050       3      17      13     6.0    64.9    1.66   187.0   446.7    89.0   755.3    0.00
    1839    2050       3      17      14     6.8    57.2    1.97   187.5   389.7   178.4   479.4    0.00
    1840    2050       3      17      15     6.8    57.2    1.97   187.5   274.8   235.1   105.2    0.00
    1841    2050       3      17      16     6.8    57.2    2.02   156.8   161.5   161.5     0.0    0.00
    1842    2050       3      17      17     6.7    57.2    2.02   156.8    84.7    84.7     0.0    0.00
    1843    2050       3      17      18     6.0    65.9    2.33   157.2    34.8    34.8     0.0    0.00
    1844    2050       3      17      19     5.2    74.5    2.73   157.6     6.0     6.0     0.0    0.00
    1845    2050       3      17      20     4.5    83.1    3.04   157.9     0.0     0.0     0.0    0.00
    1846    2050       3      17      21     4.3    87.8    3.34   158.1     0.0     0.0     0.0    0.11
    1847    2050       3      17      22     4.1    92.4    3.68   198.9     0.0     0.0     0.0    0.11
    1848    2050       3      17      23     3.9    97.0    3.99   199.0     0.0     0.0     0.0    0.11
    1849    2050       3      18       0     4.1    97.3    3.68   198.9     0.0     0.0     0.0    0.11
    1850    2050       3      18       1     4.2    97.7    3.25   229.7     0.0     0.0     0.0    0.11
    1851    2050       3      18       2     4.3    98.0    2.94   229.6     0.0     0.0     0.0    0.11
    1852    2050       3      18       3     4.4    98.0    2.94   229.6     0.0     0.0     0.0    0.11
    1853    2050       3      18       4     4.4    98.0    2.94   250.4     0.0     0.0     0.0    0.11
    1854    2050       3      18       5     4.5    98.0    2.94   250.4     0.0     0.0     0.0    0.11
    1855    2050       3      18       6     4.3    98.3    2.94   250.4     0.0     0.0     0.0    0.00
    1856    2050       3      18       7     4.1    98.7    2.94   250.4     2.6     2.6     0.0    0.00
    1857    2050       3      18       8     3.8    99.0    2.94   250.4    23.6    23.2     2.2    0.00
    1858    2050       3      18       9     3.8    98.3    2.94   250.4    65.0    65.0     0.0    0.00
    1859    2050       3      18      10     3.8    97.7    2.94   250.4   109.3   109.3     0.0    0.00
    1860    2050       3      18      11     3.8    97.0    2.94   250.4   152.4   152.4     0.0    0.00
    1861    2050       3      18      12     4.3    94.7    2.94   250.4   184.9   184.9     0.0    0.00
    1862    2050       3      18      13     4.9    92.4    2.94   250.4   220.8   220.8     0.0    0.00
    1863    2050       3      18      14     5.5    90.1    2.94   250.4   282.7   224.7   129.7    0.00
    1864    2050       3      18      15     6.4    81.8    2.64   250.5   339.6   143.7   511.0    0.00
    1865    2050       3      18      16     7.2    73.5    2.25   271.5   309.8    68.8   820.8    0.00
    1866    2050       3      18      17     8.1    65.2    1.94   271.7   206.7    49.0   859.2    0.00
    1867    2050       3      18      18     7.3    68.2    2.25   271.5    98.1    98.1     0.0    0.00
    1868    2050       3      18      19     6.4    71.2    2.66   281.6    22.3    22.3     0.0    0.00
    1869    2050       3      18      20     5.6    74.2    2.97   281.4     0.0     0.0     0.0    0.00
    1870    2050       3      18      21     4.4    80.9    2.97   281.4     0.0     0.0     0.0    0.00
    1871    2050       3      18      22     3.1    87.4    2.94   240.0     0.0     0.0     0.0    0.00
    1872    2050       3      18      23     1.9    94.2    2.94   240.0     0.0     0.0     0.0    0.00
    1873    2050       3      19       0     1.5    94.7    2.64   240.0     0.0     0.0     0.0    0.00
    1874    2050       3      19       1     1.2    95.1    2.23   229.5     0.0     0.0     0.0    0.00
    1875    2050       3      19       2     0.8    95.5    1.92   229.4     0.0     0.0     0.0    0.00
    1876    2050       3      19       3     0.0    97.1    2.23   229.5     0.0     0.0     0.0    0.00
    1877    2050       3      19       4    -0.6    97.8    2.64   219.2     0.0     0.0     0.0    0.00
    1878    2050       3      19       5    -1.3    98.7    2.95   219.3     0.0     0.0     0.0    0.00
    1879    2050       3      19       6    -1.1    98.9    2.24   219.0     0.0     0.0     0.0    0.00
    1880    2050       3      19       7    -0.9    99.1    1.66   187.0    16.5    16.5     0.0    0.00
    1881    2050       3      19       8    -0.7    99.3    0.95   184.7    82.6    24.7   308.6    0.00
    1882    2050       3      19       9     2.0    88.9    1.25   186.0   191.9    45.7   490.5    0.00
    1883    2050       3      19      10     4.6    78.5    1.65   197.5   301.8    61.4   618.9    0.00
    1884    2050       3      19      11     7.3    68.2    1.95   197.9   390.8    72.7   703.5    0.00
    1885    2050       3      19      12     7.7    65.5    2.66   198.4   450.1    81.0   760.6    0.00
    1886    2050       3      19      13     8.1    62.9    3.28   198.7   468.9    88.6   783.8    0.00
    1887    2050       3      19      14     8.6    60.2    3.99   199.0   449.2    92.5   788.4    0.00
    1888    2050       3      19      15     8.6    59.2    4.29   199.0   395.8    89.6   787.2    0.00
    1889    2050       3      19      16     8.6    58.2    4.72   188.9   300.5    90.5   702.1    0.00
    1890    2050       3      19      17     8.7    57.2    5.02   189.0   176.3    82.3   497.5    0.00
    1891    2050       3      19      18     7.5    61.9    4.31   188.8    66.7    66.7     0.0    0.00
    1892    2050       3      19      19     6.4    66.5    3.71   178.5    14.9    14.9     0.0    0.00
    1893    2050       3      19      20     5.1    71.2    3.00   178.1     0.0     0.0     0.0    0.00
    1894    2050       3      19      21     4.7    77.9    3.00   178.1     0.0     0.0     0.0    0.00
    1895    2050       3      19      22     4.2    84.4    3.08   137.9     0.0     0.0     0.0    0.00
    1896    2050       3      19      23     3.7    91.1    3.08   137.9     0.0     0.0     0.0    0.07
    1897    2050       3      20       0     3.6    92.8    3.79   138.3     0.0     0.0     0.0    0.06
    1898    2050       3      20       1     3.6    94.4    4.42   128.6     0.0     0.0     0.0    0.06
