		t	year	month	day	hour	Te	RHe_water	ws	wd	Rglob	Rdif	Rbeam	precip
     780    2050       2       2      11     1.7    97.2    3.14   181.3    34.5    34.5     0.0    0.00
     781    2050       2       2      12     2.2    97.4    3.86   181.1    59.4    59.4     0.0    0.00
     782    2050       2       2      13     2.9    97.6    4.49   190.8    58.1    58.1     0.0    0.00
     783    2050       2       2      14     3.4    98.2    5.21   190.7    36.3    36.3     0.0    0.00
     784    2050       2       2      15     3.6    97.9    5.52   190.7    25.4    25.4     0.0    0.07
     785    2050       2       2      16     3.7    97.6    5.95   210.4    11.1    11.1     0.0    0.21
     786    2050       2       2      17     3.9    97.3    6.26   210.4     1.0     1.0     0.0    0.58
     787    2050       2       2      18     4.0    97.3    6.57   210.4     0.0     0.0     0.0    0.88
     788    2050       2       2      19     4.1    97.3    6.99   230.1     0.0     0.0     0.0    0.73
     789    2050       2       2      20     4.2    97.3    7.30   230.1     0.0     0.0     0.0    0.73
     790    2050       2       2      21     3.7    97.6    5.24   230.1     0.0     0.0     0.0    0.43
     791    2050       2       2      22     3.2    97.9    3.17   249.7     0.0     0.0     0.0    0.00
     792    2050       2       2      23     2.7    98.2    1.11   249.2     0.0     0.0     0.0    1.26
     793    2050       2       3       0     2.7    98.5    1.83   249.5     0.0     0.0     0.0    1.77
     794    2050       2       3       1     2.8    98.8    2.40   308.1     0.0     0.0     0.0    0.39
     795    2050       2       3       2     2.8    99.1    3.12   308.6     0.0     0.0     0.0    0.39
     796    2050       2       3       3     3.0    97.9    3.84   308.8     0.0     0.0     0.0    0.26
     797    2050       2       3       4     3.2    96.7    4.43   328.9     0.0     0.0     0.0    0.52
     798    2050       2       3       5     3.4    95.5    5.15   329.1     0.0     0.0     0.0    0.26
     799    2050       2       3       6     3.3    94.3    5.88   329.2     0.0     0.0     0.0    0.13
     800    2050       2       3       7     3.1    93.0    6.51   319.3     0.0     0.0     0.0    0.00
     801    2050       2       3       8     3.0    91.9    7.23   319.4     0.0     0.0     0.0    0.00
     802    2050       2       3       9     3.0    90.9    6.92   319.3     2.8     2.8     0.0    0.00
     803    2050       2       3      10     3.0    90.0    6.49   329.3    42.1    33.7    66.4    0.00
     804    2050       2       3      11     2.9    89.1    6.18   329.2    73.6    73.6     0.0    0.00
     805    2050       2       3      12     3.0    88.5    5.88   329.2    88.8    88.8     0.0    0.00
     806    2050       2       3      13     3.1    87.9    5.48   319.1   106.8   106.8     0.0    0.00
     807    2050       2       3      14     3.3    87.3    5.17   319.1    94.2    94.2     0.0    0.00
     808    2050       2       3      15     3.0    87.5    5.48   319.1    89.6    88.5     8.0    0.00
     809    2050       2       3      16     2.9    87.9    5.92   299.3    40.8    40.8     0.0    0.00
     810    2050       2       3      17     2.6    88.2    6.23   299.3     6.1     6.1     0.0    0.00
     811    2050       2       3      18     2.5    88.9    6.23   299.3     0.0     0.0     0.0    0.00
     812    2050       2       3      19     2.5    89.5    6.20   319.2     0.0     0.0     0.0    0.00
     813    2050       2       3      20     2.4    90.2    6.20   319.2     0.0     0.0     0.0    0.00
     814    2050       2       3      21     2.7    88.8    5.48   319.1     0.0     0.0     0.0    0.00
     815    2050       2       3      22     2.9    87.5    4.84   329.0     0.0     0.0     0.0    0.00
     816    2050       2       3      23     3.1    86.3    4.12   328.9     0.0     0.0     0.0    0.00
     817    2050       2       4       0     3.0    86.1    4.84   329.0     0.0     0.0     0.0    0.00
     818    2050       2       4       1     2.9    85.7    5.45   339.1     0.0     0.0     0.0    0.00
     819    2050       2       4       2     2.8    85.4    6.17   339.2     0.0     0.0     0.0    0.06
     820    2050       2       4       3     2.3    86.3    5.14   339.1     0.0     0.0     0.0    0.06
     821    2050       2       4       4     1.8    87.3    4.09   348.9     0.0     0.0     0.0    0.00
     822    2050       2       4       5     1.3    88.3    3.06   348.6     0.0     0.0     0.0    0.00
     823    2050       2       4       6     1.1    89.7    2.76   348.4     0.0     0.0     0.0    0.00
     824    2050       2       4       7     0.9    91.2    2.37   328.0     0.0     0.0     0.0    0.00
     825    2050       2       4       8     0.8    92.5    2.06   327.7     0.0     0.0     0.0    0.00
     826    2050       2       4       9     0.8    92.8    2.06   327.7     2.6     2.6     0.0    0.00
     827    2050       2       4      10     0.8    93.2    2.14   220.7    18.3    18.3     0.0    0.00
     828    2050       2       4      11     0.8    93.5    2.14   220.7    31.4    31.4     0.0    0.00
     829    2050       2       4      12     1.0    92.9    2.14   220.7    43.9    43.9     0.0    0.00
     830    2050       2       4      13     1.4    92.3    2.05   142.3    59.1    59.1     0.0    0.00
     831    2050       2       4      14     1.7    91.7    2.05   142.3    60.1    60.1     0.0    0.00
     832    2050       2       4      15     2.0    92.1    2.05   142.3    51.0    51.0     0.0    0.00
     833    2050       2       4      16     2.4    92.3    2.14   230.4    30.0    30.0     0.0    0.00
     834    2050       2       4      17     2.8    92.8    2.14   230.4     4.0     4.0     0.0    0.00
     835    2050       2       4      18     2.8    92.1    2.14   230.4     0.0     0.0     0.0    0.00
     836    2050       2       4      19     2.9    91.6    2.09   307.9     0.0     0.0     0.0    0.00
     837    2050       2       4      20     2.9    90.9    2.09   307.9     0.0     0.0     0.0    0.00
     838    2050       2       4      21     1.9    93.4    2.81   308.4     0.0     0.0     0.0    0.00
     839    2050       2       4      22     0.8    96.3    3.46   279.1     0.0     0.0     0.0    0.00
     840    2050       2       4      23    -0.2    98.8    4.19   279.3     0.0     0.0     0.0    0.00
     841    2050       2       5       0    -0.7    99.1    3.46   279.1     0.0     0.0     0.0    0.00
     842    2050       2       5       1    -1.2    98.8    2.84   288.7     0.0     0.0     0.0    0.00
     843    2050       2       5       2    -1.7    98.4    2.12   288.3     0.0     0.0     0.0    0.00
     844    2050       2       5       3    -2.2    97.9    2.12   288.3     0.0     0.0     0.0    0.00
     845    2050       2       5       4    -2.7    97.4    2.12   288.3     0.0     0.0     0.0    0.00
     846    2050       2       5       5    -3.2    97.0    2.12   288.3     0.0     0.0     0.0    0.00
     847    2050       2       5       6    -3.5    96.6    1.39   287.4     0.0     0.0     0.0    0.00
     848    2050       2       5       7    -3.8    96.4    0.78   285.3     0.0     0.0     0.0    0.00
     849    2050       2       5       8    -4.2    96.0    0.08   239.3     0.0     0.0     0.0    0.00
     850    2050       2       5       9    -3.6    96.5    0.64    82.6     5.8     5.8     0.0    0.00
     851    2050       2       5      10    -3.0    97.1    1.26    81.3    27.1    27.1     0.0    0.00
     852    2050       2       5      11    -2.4    97.7    1.98    80.8    44.9    44.9     0.0    0.00
     853    2050       2       5      12    -3.2    97.0    2.29    80.7    63.2    63.2     0.0    0.00
     854    2050       2       5      13    -3.9    96.3    2.70    49.7    57.1    57.1     0.0    0.00
     855    2050       2       5      14    -4.6    95.0    3.01    49.7    62.9    62.9     0.0    0.00
     856    2050       2       5      15    -5.0    92.9    3.32    49.8    48.2    48.2     0.0    0.00
     857    2050       2       5      16    -5.5    90.6    3.73    60.0    25.7    25.7     0.0    0.00
     858    2050       2       5      17    -5.8    88.4    4.04    60.0     5.8     5.8     0.0    0.00
     859    2050       2       5      18    -6.5    88.1    4.76    60.0     0.0     0.0     0.0    0.00
     860    2050       2       5      19    -7.2    87.8    5.38    49.9     0.0     0.0     0.0    0.00
     861    2050       2       5      20    -7.8    87.5    6.10    49.9     0.0     0.0     0.0    0.00
     862    2050       2       5      21    -8.8    86.5    6.10    49.9     0.0     0.0     0.0    0.00
     863    2050       2       5      22    -9.7    85.6    6.11    39.7     0.0     0.0     0.0    0.00
     864    2050       2       5      23   -10.8    84.6    6.11    39.7     0.0     0.0     0.0    0.00
     865    2050       2       6       0   -11.6    84.3    5.80    39.7     0.0     0.0     0.0    0.00
     866    2050       2       6       1   -12.4    83.9    5.39    29.6     0.0     0.0     0.0    0.00
     867    2050       2       6       2   -13.2    83.6    5.08    29.5     0.0     0.0     0.0    0.00
     868    2050       2       6       3   -13.2    84.6    5.80    29.6     0.0     0.0     0.0    0.00
     869    2050       2       6       4   -13.3    85.5    6.42    29.6     0.0     0.0     0.0    0.00
     870    2050       2       6       5   -13.3    86.5    7.14    29.7     0.0     0.0     0.0    0.00
     871    2050       2       6       6   -13.6    86.2    6.83    29.7     0.0     0.0     0.0    0.00
     872    2050       2       6       7   -14.0    85.8    6.43    19.5     0.0     0.0     0.0    0.00
     873    2050       2       6       8   -14.2    85.5    6.12    19.5     0.0     0.0     0.0    0.00
     874    2050       2       6       9   -15.2    83.0    5.81    19.5     7.9     7.9     0.0    0.00
     875    2050       2       6      10   -16.1    80.5    5.41     9.3    67.2    34.5   232.4    0.00
     876    2050       2       6      11   -17.1    77.8    5.10     9.3   138.6    47.7   444.4    0.00
     877    2050       2       6      12   -16.2    75.2    5.10     9.3   189.3    55.8   555.5    0.00
     878    2050       2       6      13   -15.4    72.7    5.11   359.2   210.7    58.8   627.6    0.00
     879    2050       2       6      14   -14.5    70.0    5.11   359.2   196.7    56.3   658.8    0.00
     880    2050       2       6      15   -14.5    71.3    4.80   359.2   148.4    48.0   656.8    0.00
     881    2050       2       6      16   -14.5    72.7    4.39   359.1    79.2    79.2     0.0    0.00
     882    2050       2       6      17   -14.5    74.0    4.08   359.0    16.0    16.0     0.0    0.00
     883    2050       2       6      18   -15.1    74.9    4.08   359.0     0.0     0.0     0.0    0.00
     884    2050       2       6      19   -15.7    75.9    4.07     9.1     0.0     0.0     0.0    0.00
     885    2050       2       6      20   -16.3    76.9    4.07     9.1     0.0     0.0     0.0    0.00
     886    2050       2       6      21   -16.9    75.9    3.76     9.0     0.0     0.0     0.0    0.00
     887    2050       2       6      22   -17.3    74.9    3.37   348.7     0.0     0.0     0.0    0.00
     888    2050       2       6      23   -17.9    74.0    3.06   348.6     0.0     0.0     0.0    0.00
     889    2050       2       7       0   -18.3    74.2    3.06   348.6     0.0     0.0     0.0    0.00
     890    2050       2       7       1   -18.7    74.6    3.08   338.5     0.0     0.0     0.0    0.00
     891    2050       2       7       2   -19.2    74.9    3.08   338.5     0.0     0.0     0.0    0.00
     892    2050       2       7       3   -19.4    74.2    3.08   338.5     0.0     0.0     0.0    0.00
     893    2050       2       7       4   -19.6    73.7    3.06   348.6     0.0     0.0     0.0    0.00
     894    2050       2       7       5   -19.9    73.0    3.06   348.6     0.0     0.0     0.0    0.00
     895    2050       2       7       6   -20.0    72.7    2.76   348.4     0.0     0.0     0.0    0.00
     896    2050       2       7       7   -20.0    72.3    2.32     8.4     0.0     0.0     0.0    0.00
     897    2050       2       7       8   -20.1    72.0    2.01     8.2     0.0     0.0     0.0    0.00
     898    2050       2       7       9   -19.0    71.7    2.01     8.2    13.2    13.2     0.0    0.00
     899    2050       2       7      10   -18.0    71.3    2.03   347.8    76.4    30.5   313.7    0.00
     900    2050       2       7      11   -16.9    71.0    2.03   347.8   148.2    46.1   486.9    0.00
     901    2050       2       7      12   -15.1    68.7    2.03   347.8   198.1    55.2   582.9    0.00
     902    2050       2       7      13   -13.4    66.4    2.05   337.7   220.2    58.0   656.8    0.00
     903    2050       2       7      14   -11.7    64.1    2.05   337.7   205.8    55.3   690.0    0.00
     904    2050       2       7      15   -11.8    65.4    2.05   337.7   155.8    47.8   683.0    0.00
     905    2050       2       7      16   -12.1    66.8    2.02   358.0    84.8    84.8     0.0    0.00
     906    2050       2       7      17   -12.3    68.1    2.02   358.0    18.3    18.3     0.0    0.00
     907    2050       2       7      18   -13.1    72.7    2.33   358.3     0.0     0.0     0.0    0.00
     908    2050       2       7      19   -14.0    77.2    2.71    39.4     0.0     0.0     0.0    0.00
     909    2050       2       7      20   -14.9    81.7    3.01    39.5     0.0     0.0     0.0    0.00
     910    2050       2       7      21   -15.1    81.7    2.71    39.4     0.0     0.0     0.0    0.00
     911    2050       2       7      22   -15.3    81.7    2.29    39.3     0.0     0.0     0.0    0.00
     912    2050       2       7      23   -15.6    81.7    1.98    39.2     0.0     0.0     0.0    0.00
     913    2050       2       8       0   -16.1    81.4    1.98    39.2     0.0     0.0     0.0    0.00
     914    2050       2       8       1   -16.4    81.0    1.99    28.8     0.0     0.0     0.0    0.00
     915    2050       2       8       2   -16.9    80.7    1.99    28.8     0.0     0.0     0.0    0.00
     916    2050       2       8       3   -16.9    79.8    1.99    28.8     0.0     0.0     0.0    0.00
     917    2050       2       8       4   -17.0    78.8    2.00    18.5     0.0     0.0     0.0    0.00
     918    2050       2       8       5   -17.0    77.8    2.00    18.5     0.0     0.0     0.0    0.00
     919    2050       2       8       6   -16.6    79.5    2.00    18.5     0.0     0.0     0.0    0.00
     920    2050       2       8       7   -16.1    81.0    1.99    28.8     0.0     0.0     0.0    0.00
     921    2050       2       8       8   -15.8    82.7    1.99    28.8     0.0     0.0     0.0    0.00
     922    2050       2       8       9   -14.5    84.3    1.99    28.8     7.4     7.4     0.0    0.00
     923    2050       2       8      10   -13.1    85.8    1.98    80.8    41.7    41.7     0.0    0.00
     924    2050       2       8      11   -11.8    87.5    1.98    80.8    81.9    81.9     0.0    0.04
     925    2050       2       8      12   -10.5    84.9    1.98    80.8   157.0   144.6    49.7    0.07
     926    2050       2       8      13    -9.0    82.4    1.98    49.6   207.1   134.7   285.2    0.13
     927    2050       2       8      14    -7.6    79.8    1.98    49.6   186.7   109.4   346.1    0.07
     928    2050       2       8      15    -8.1    81.7    2.29    49.7   135.0   113.7   130.4    0.01
     929    2050       2       8      16    -8.6    83.7    2.70    60.0    63.9    63.9     0.0    0.03
     930    2050       2       8      17    -9.1    85.6    3.01    60.0     9.4     9.4     0.0    0.03
     931    2050       2       8      18    -9.8    87.2    3.32    60.0     0.0     0.0     0.0    0.18
     932    2050       2       8      19   -10.5    88.7    3.73    60.0     0.0     0.0     0.0    0.12
     933    2050       2       8      20   -11.2    89.7    4.04    60.0     0.0     0.0     0.0    0.01
     934    2050       2       8      21   -10.6    90.2    4.04    60.0     0.0     0.0     0.0    0.01
     935    2050       2       8      22    -9.9    90.3    4.04    60.0     0.0     0.0     0.0    0.01
     936    2050       2       8      23    -9.3    90.3    4.04    60.0     0.0     0.0     0.0    0.00
     937    2050       2       9       0    -9.4    90.0    4.35    60.0     0.0     0.0     0.0    0.00
     938    2050       2       9       1    -9.6    89.6    4.76    60.0     0.0     0.0     0.0    0.00
     939    2050       2       9       2    -9.7    89.4    5.07    60.0     0.0     0.0     0.0    0.00
     940    2050       2       9       3   -10.5    89.1    5.07    60.0     0.0     0.0     0.0    0.00
     941    2050       2       9       4   -11.4    88.7    5.07    49.8     0.0     0.0     0.0    0.00
     942    2050       2       9       5   -12.2    88.4    5.07    49.8     0.0     0.0     0.0    0.00
     943    2050       2       9       6   -12.2    88.1    4.76    49.8     0.0     0.0     0.0    0.00
     944    2050       2       9       7   -12.2    87.7    4.36    29.5     0.0     0.0     0.0    0.00
     945    2050       2       9       8   -12.2    87.4    4.05    29.4     0.0     0.0     0.0    0.00
     946    2050       2       9       9   -12.2    87.4    4.36    29.5    11.7    11.7     0.0    0.00
     947    2050       2       9      10   -12.3    87.4    4.76    49.8    44.9    44.9     0.0    0.00
     948    2050       2       9      11   -12.3    87.4    5.07    49.8   119.8    95.8   108.9    0.00
     949    2050       2       9      12   -11.6    83.0    4.76    49.8   186.5    84.1   401.0    0.00
     950    2050       2       9      13   -10.8    78.5    4.35    49.8   209.1    85.0   479.3    0.00
     951    2050       2       9      14   -10.1    74.0    4.04    49.8   194.4    79.2   504.3    0.00
     952    2050       2       9      15   -10.5    70.3    3.73    49.8   150.7    62.5   523.7    0.00
     953    2050       2       9      16   -10.8    66.8    3.35     8.9    87.3    87.3     0.0    0.00
     954    2050       2       9      17   -11.2    63.1    3.04     8.8    21.6    21.6     0.0    0.00
     955    2050       2       9      18   -11.8    70.7    3.04     8.8     0.0     0.0     0.0    0.00
     956    2050       2       9      19   -12.4    78.1    3.03    19.0     0.0     0.0     0.0    0.00
     957    2050       2       9      20   -13.0    85.5    3.03    19.0     0.0     0.0     0.0    0.00
     958    2050       2       9      21   -13.7    86.2    2.72    18.9     0.0     0.0     0.0    0.00
     959    2050       2       9      22   -14.4    86.8    2.34   348.1     0.0     0.0     0.0    0.00
     960    2050       2       9      23   -15.0    86.4    2.03   347.8     0.0     0.0     0.0    0.00
     961    2050       2      10       0   -14.7    86.7    2.34   348.1     0.0     0.0     0.0    0.00
     962    2050       2      10       1   -14.4    86.9    2.72    18.9     0.0     0.0     0.0    0.00
     963    2050       2      10       2   -14.0    87.2    3.03    19.0     0.0     0.0     0.0    0.00
     964    2050       2      10       3   -15.0    86.5    2.72    18.9     0.0     0.0     0.0    0.00
     965    2050       2      10       4   -15.9    85.7    2.34   348.1     0.0     0.0     0.0    0.00
     966    2050       2      10       5   -16.8    84.6    2.03   347.8     0.0     0.0     0.0    0.00
     967    2050       2      10       6   -17.1    84.3    2.03   347.8     0.0     0.0     0.0    0.00
     968    2050       2      10       7   -17.4    83.9    2.05   337.7     0.0     0.0     0.0    0.00
     969    2050       2      10       8   -17.7    83.6    2.05   337.7     0.0     0.0     0.0    0.00
     970    2050       2      10       9   -16.7    83.6    1.74   337.3    18.0    18.0     0.0    0.00
     971    2050       2      10      10   -15.6    83.6    1.34   326.5    87.3    34.1   329.3    0.00
     972    2050       2      10      11   -14.6    83.6    1.03   325.4   159.1    47.6   495.9    0.00
     973    2050       2      10      12   -12.9    81.0    1.34   326.5   211.1    50.5   616.6    0.00
     974    2050       2      10      13   -11.2    78.5    1.82   278.3   234.2    56.2   674.8    0.00
     975    2050       2      10      14    -9.5    75.9    2.13   278.5   220.0    53.1   714.9    0.00
     976    2050       2      10      15    -9.1    77.6    1.82   278.3   171.8    44.7   731.9    0.00
     977    2050       2      10      16    -8.6    79.1    1.40   277.8    97.5    39.5   651.9    0.00
     978    2050       2      10      17    -8.3    80.8    1.09   277.2    23.6    23.6     0.0    0.00
     979    2050       2      10      18    -9.7    83.9    1.09   277.2     0.0     0.0     0.0    0.00
     980    2050       2      10      19   -11.2    87.2    1.10   267.8     0.0     0.0     0.0    0.00
     981    2050       2      10      20   -12.7    88.4    1.10   267.8     0.0     0.0     0.0    0.00
     982    2050       2      10      21   -13.4    87.8    1.10   267.8     0.0     0.0     0.0    0.00
     983    2050       2      10      22   -14.1    87.2    1.10   202.7     0.0     0.0     0.0    0.00
     984    2050       2      10      23   -14.9    86.6    1.10   202.7     0.0     0.0     0.0    0.00
     985    2050       2      11       0   -14.8    86.6    0.79   203.8     0.0     0.0     0.0    0.00
     986    2050       2      11       1   -14.7    86.7    0.38   208.0     0.0     0.0     0.0    0.00
     987    2050       2      11       2   -14.6    86.8    0.08   239.3     0.0     0.0     0.0    0.00
     988    2050       2      11       3   -13.4    87.8    0.26   124.0     0.0     0.0     0.0    0.00
     989    2050       2      11       4   -12.1    88.7    0.67   115.5     0.0     0.0     0.0    0.00
     990    2050       2      11       5   -10.9    89.3    0.98   113.7     0.0     0.0     0.0    0.00
     991    2050       2      11       6    -9.4    91.0    1.29   112.8     0.0     0.0     0.0    0.00
     992    2050       2      11       7    -7.7    92.5    1.83   259.1     0.0     0.0     0.0    0.00
     993    2050       2      11       8    -6.2    94.1    2.14   259.2     0.0     0.0     0.0    0.00
     994    2050       2      11       9    -5.5    94.1    2.45   259.3     5.3     5.3     0.0    0.19
     995    2050       2      11      10    -4.7    94.1    2.86   230.3    32.5    32.5     0.0    0.19
     996    2050       2      11      11    -4.0    94.1    3.17   230.2    65.7    65.7     0.0    0.00
     997    2050       2      11      12    -3.3    93.2    2.86   230.3    85.8    85.8     0.0    0.00
     998    2050       2      11      13    -2.8    92.2    2.45   230.3   102.5   102.5     0.0    0.00
     999    2050       2      11      14    -2.2    91.3    2.14   230.4    96.5    96.5     0.0    0.00
    1000    2050       2      11      15    -1.6    90.7    3.17   230.2    72.8    72.8     0.0    0.00
    1001    2050       2      11      16    -1.0    90.1    4.21   230.2    43.7    43.7     0.0    0.00
    1002    2050       2      11      17    -0.4    89.4    5.24   230.1    11.4    11.4     0.0    0.00
    1003    2050       2      11      18    -0.5    89.7    4.51   230.2     0.0     0.0     0.0    0.00
    1004    2050       2      11      19    -0.6    90.1    3.90   240.0     0.0     0.0     0.0    0.00
    1005    2050       2      11      20    -0.7    90.4    3.18   240.0     0.0     0.0     0.0    0.00
    1006    2050       2      11      21    -1.1    91.3    2.87   240.0     0.0     0.0     0.0    0.00
    1007    2050       2      11      22    -1.4    92.3    2.45   230.3     0.0     0.0     0.0    0.00
    1008    2050       2      11      23    -1.8    93.2    2.14   230.4     0.0     0.0     0.0    0.00
    1009    2050       2      12       0    -1.7    92.5    2.14   230.4     0.0     0.0     0.0    0.00
    1010    2050       2      12       1    -1.6    92.0    2.13   211.1     0.0     0.0     0.0    0.00
    1011    2050       2      12       2    -1.5    91.3    2.13   211.1     0.0     0.0     0.0    0.00
    1012    2050       2      12       3    -1.4    92.5    2.13   211.1     0.0     0.0     0.0    0.00
    1013    2050       2      12       4    -1.3    93.9    2.13   201.4     0.0     0.0     0.0    0.00
    1014    2050       2      12       5    -1.2    95.1    2.13   201.4     0.0     0.0     0.0    0.00
    1015    2050       2      12       6    -1.6    94.1    3.47   200.9     0.0     0.0     0.0    0.00
    1016    2050       2      12       7    -2.0    93.2    4.90   190.7     0.0     0.0     0.0    0.00
    1017    2050       2      12       8    -2.3    92.2    6.24   190.6     0.0     0.0     0.0    0.00
    1018    2050       2      12       9    -2.7    90.6    5.93   190.6    10.9    10.9     0.0    0.00
    1019    2050       2      12      10    -3.2    89.1    5.45   140.9    42.7    42.7     0.0    0.00
    1020    2050       2      12      11    -3.5    87.5    5.14   140.9    69.1    69.1     0.0    0.00
    1021    2050       2      12      12    -3.3    84.0    5.14   140.9   130.9   130.9     0.0    0.00
    1022    2050       2      12      13    -2.9    80.5    5.16   150.9   203.8   129.9   269.9    0.00
    1023    2050       2      12      14    -2.6    76.9    5.16   150.9   224.4    67.4   639.8    0.00
    1024    2050       2      12      15    -2.9    78.2    4.43   151.1   176.1    73.6   552.1    0.00
    1025    2050       2      12      16    -3.3    79.6    3.75   100.8   102.8    96.6    62.0    0.00
    1026    2050       2      12      17    -3.5    80.8    3.03   101.0    35.5    35.5     0.0    0.00
    1027    2050       2      12      18    -4.2    82.7    3.34   100.9     0.0     0.0     0.0    0.00
    1028    2050       2      12      19    -4.8    84.6    3.75   100.8     0.0     0.0     0.0    0.00
    1029    2050       2      12      20    -5.5    86.5    4.06   100.8     0.0     0.0     0.0    0.00
    1030    2050       2      12      21    -5.5    87.8    4.37   100.7     0.0     0.0     0.0    0.00
    1031    2050       2      12      22    -5.5    89.1    4.82   130.9     0.0     0.0     0.0    0.00
    1032    2050       2      12      23    -5.5    90.3    5.13   130.9     0.0     0.0     0.0    0.00
    1033    2050       2      13       0    -5.1    89.4    5.44   130.8     0.0     0.0     0.0    0.00
    1034    2050       2      13       1    -4.7    88.4    5.85   130.8     0.0     0.0     0.0    0.00
    1035    2050       2      13       2    -4.3    87.5    6.16   130.7     0.0     0.0     0.0    0.00
    1036    2050       2      13       3    -4.4    89.4    5.85   130.8     0.0     0.0     0.0    0.00
    1037    2050       2      13       4    -4.7    91.3    5.41   110.7     0.0     0.0     0.0    0.00
    1038    2050       2      13       5    -4.9    93.2    5.10   110.7     0.0     0.0     0.0    0.00
    1039    2050       2      13       6    -4.4    92.5    5.10   110.7     0.0     0.0     0.0    0.00
    1040    2050       2      13       7    -4.1    91.9    5.09   100.6     0.0     0.0     0.0    0.00
    1041    2050       2      13       8    -3.6    91.3    5.09   100.6     0.0     0.0     0.0    0.00
    1042    2050       2      13       9    -4.1    91.3    5.09   100.6     6.6     6.1     5.4    0.00
    1043    2050       2      13      10    -4.5    91.3    5.07    70.2    27.4    27.4     0.0    0.00
    1044    2050       2      13      11    -5.0    91.3    5.07    70.2    66.5    66.5     0.0    0.00
    1045    2050       2      13      12    -5.0    90.1    5.07    70.2   103.3   103.3     0.0    0.00
    1046    2050       2      13      13    -4.9    88.7    5.08    80.3   102.8   102.8     0.0    0.00
    1047    2050       2      13      14    -4.9    87.5    5.08    80.3    70.1    70.1     0.0    0.00
    1048    2050       2      13      15    -5.2    87.8    5.08    80.3    27.1    27.1     0.0    0.00
    1049    2050       2      13      16    -5.4    88.2    5.07    70.2    15.3    15.3     0.0    0.00
    1050    2050       2      13      17    -5.6    88.4    5.07    70.2     5.6     5.6     0.0    0.00
    1051    2050       2      13      18    -5.9    88.4    4.76    70.2     0.0     0.0     0.0    0.00
    1052    2050       2      13      19    -6.1    88.4    4.35    60.0     0.0     0.0     0.0    0.00
    1053    2050       2      13      20    -6.4    88.4    4.04    60.0     0.0     0.0     0.0    0.00
    1054    2050       2      13      21    -6.5    90.3    4.04    60.0     0.0     0.0     0.0    0.00
    1055    2050       2      13      22    -6.5    92.2    4.05    39.6     0.0     0.0     0.0    0.00
    1056    2050       2      13      23    -6.6    93.8    4.05    39.6     0.0     0.0     0.0    0.00
    1057    2050       2      14       0    -6.5    93.8    4.05    39.6     0.0     0.0     0.0    0.00
    1058    2050       2      14       1    -6.5    93.9    4.05    29.4     0.0     0.0     0.0    0.00
    1059    2050       2      14       2    -6.4    94.0    4.05    29.4     0.0     0.0     0.0    0.00
    1060    2050       2      14       3    -6.5    93.9    3.33    29.3     0.0     0.0     0.0    0.00
    1061    2050       2      14       4    -6.5    93.9    2.71    29.1     0.0     0.0     0.0    0.00
    1062    2050       2      14       5    -6.5    93.8    1.99    28.8     0.0     0.0     0.0    0.00
    1063    2050       2      14       6    -6.5    93.8    2.30    29.0     0.0     0.0     0.0    0.00
    1064    2050       2      14       7    -6.6    93.8    2.71    39.4     0.0     0.0     0.0    0.00
    1065    2050       2      14       8    -6.6    93.8    3.01    39.5     0.0     0.0     0.0    0.00
    1066    2050       2      14       9    -6.5    93.9    2.29    39.3    12.4    12.4     0.0    0.00
    1067    2050       2      14      10    -6.4    94.0    1.74   337.3    40.8    40.8     0.0    0.00
    1068    2050       2      14      11    -6.2    94.2    1.02   335.4    66.8    66.8     0.0    0.00
    1069    2050       2      14      12    -5.6    94.7    1.33   336.5    89.6    89.6     0.0    0.00
    1070    2050       2      14      13    -5.1    95.2    1.71   357.6   103.0   103.0     0.0    0.00
    1071    2050       2      14      14    -4.5    95.7    2.02   358.0    81.7    81.7     0.0    0.00
    1072    2050       2      14      15    -4.6    95.6    2.33   358.3    60.4    60.4     0.0    0.00
    1073    2050       2      14      16    -4.6    95.6    2.72    18.9    48.2    48.2     0.0    0.00
    1074    2050       2      14      17    -4.7    95.5    3.03    19.0     9.7     9.7     0.0    0.00
    1075    2050       2      14      18    -4.9    95.4    3.34    19.1     0.3     0.3     0.0    0.00
    1076    2050       2      14      19    -5.0    95.3    3.73    70.2     0.0     0.0     0.0    0.00
    1077    2050       2      14      20    -5.2    95.1    4.04    70.2     0.0     0.0     0.0    0.00
    1078    2050       2      14      21    -5.1    95.2    3.73    70.2     0.0     0.0     0.0    0.00
    1079    2050       2      14      22    -5.1    95.2    3.33    29.3     0.0     0.0     0.0    0.00
    1080    2050       2      14      23    -5.0    95.0    3.02    29.2     0.0     0.0     0.0    0.00
    1081    2050       2      15       0    -4.9    95.0    3.02    29.2     0.0     0.0     0.0    0.00
    1082    2050       2      15       1    -4.9    95.0    3.02    29.2     0.0     0.0     0.0    0.00
    1083    2050       2      15       2    -4.8    95.0    3.02    29.2     0.0     0.0     0.0    0.00
    1084    2050       2      15       3    -4.6    94.8    2.71    29.1     0.0     0.0     0.0    0.00
    1085    2050       2      15       4    -4.5    94.4    2.29    39.3     0.0     0.0     0.0    0.00
    1086    2050       2      15       5    -4.4    94.1    1.98    39.2     0.0     0.0     0.0    0.00
    1087    2050       2      15       6    -4.3    94.1    1.98    39.2     0.0     0.0     0.0    0.00
    1088    2050       2      15       7    -4.2    94.1    1.98    39.2     0.0     0.0     0.0    0.00
