Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
Tidssteg År Månad Dag Tid Temperatur(°C) Relativ_fuktighet(%) Vindhastighet(m/s) Vindriktning(grader) Global_strålning_på_vågrät_yta(W/m2) Diffus_strålning_på_vågrät_yta(W/m2) Direkt_strålning_på_normalyta(W/m2) Nederbörd(mm/h) 
Timestep Year Month Day Time Temperature(°C) Relative_humidity(%) Wind_speed(m/s) Wind_direction(degrees) Global_horisontal_radiation(W/m2) Diffuse_horisontal_radiation(W/m2) Direct_normal_solar_radiation(W/m2) Precipitation(mm/h)
#    STEP    YEAR    MONTH     DAY     HOUR     T      RH             WS      WD      Rglob   Rdiff   Rnorm  Precip
    4679    2100       7      13      22    19.0    81.5    1.78   242.5    19.7    19.7     0.0    0.33
    4680    2100       7      13      23    17.9    92.2    1.11   250.4     0.0     0.0     0.0    0.05
    4681    2100       7      14       0    17.2    94.2    1.39   246.1     0.0     0.0     0.0    0.00
    4682    2100       7      14       1    16.6    96.1    1.71   233.0     0.0     0.0     0.0    0.00
    4683    2100       7      14       2    15.8    98.1    2.01   231.1     0.0     0.0     0.0    0.00
    4684    2100       7      14       3    16.0    97.8    1.71   233.0     0.0     0.0     0.0    0.00
    4685    2100       7      14       4    16.2    97.4    1.13   206.5     1.9     1.9     0.0    0.00
    4686    2100       7      14       5    16.5    97.1    0.84   212.3    16.5    15.1     9.4    0.05
    4687    2100       7      14       6    17.0    96.1    1.52   202.2    42.5    39.3    12.4    0.00
    4688    2100       7      14       7    17.5    95.2    2.17   209.4    68.2    63.7    12.1    0.01
    4689    2100       7      14       8    18.0    94.2    2.86   207.1   179.2   147.2    64.9    0.02
    4690    2100       7      14       9    18.2    91.9    3.16   206.4   305.7   231.4   124.9    0.00
    4691    2100       7      14      10    18.5    89.6    3.82   245.6   322.2   235.3   128.0    1.01
    4692    2100       7      14      11    18.7    87.4    4.12   245.2   337.0   263.1   100.1    0.40
    4693    2100       7      14      12    19.6    80.5    4.12   245.2   400.2   304.9   124.0    0.31
    4694    2100       7      14      13    20.3    73.6    3.92   215.5   488.9   309.4   233.5    0.40
    4695    2100       7      14      14    21.1    66.7    3.92   215.5   453.6   280.9   233.9    0.11
    4696    2100       7      14      15    21.3    63.5    4.92   214.4   471.5   247.9   329.2    0.11
    4697    2100       7      14      16    21.7    60.1    5.85   203.5   482.9   229.4   425.7    0.00
    4698    2100       7      14      17    21.9    56.8    6.85   203.0   336.4   197.4   282.1    0.00
    4699    2100       7      14      18    21.0    60.5    6.15   203.3   303.5   161.0   376.8    0.00
    4700    2100       7      14      19    20.1    64.1    5.61   213.8   211.4   127.9   321.7    0.00
    4701    2100       7      14      20    19.3    67.7    4.92   214.4    86.9    73.9    89.3    0.00
    4702    2100       7      14      21    18.4    74.3    4.22   215.1    34.8    34.8     0.0    0.00
    4703    2100       7      14      22    17.6    80.8    3.49   195.3    11.5    11.5     0.0    0.00
    4704    2100       7      14      23    16.8    87.4    2.80   196.6     0.0     0.0     0.0    0.00
    4705    2100       7      15       0    16.4    89.6    2.50   197.4     0.0     0.0     0.0    0.00
    4706    2100       7      15       1    15.9    91.9    1.93   153.1     0.0     0.0     0.0    0.00
    4707    2100       7      15       2    15.5    94.2    1.63   153.7     0.0     0.0     0.0    0.00
    4708    2100       7      15       3    15.7    94.5    1.63   153.7     0.6     0.6     0.0    0.00
    4709    2100       7      15       4    15.8    94.9    1.63   153.7     4.3     4.3     0.0    0.00
    4710    2100       7      15       5    16.0    95.2    1.63   153.7    27.7    25.9    12.9    0.00
    4711    2100       7      15       6    16.6    91.6    1.93   153.1    80.3    75.2    19.5    0.00
    4712    2100       7      15       7    17.1    88.1    2.39   175.4   126.3   114.6    31.2    0.00
    4713    2100       7      15       8    17.6    84.4    2.69   174.8   176.9   134.3    87.0    0.00
    4714    2100       7      15       9    18.4    77.9    2.99   174.3   300.5   216.5   141.7    0.00
    4715    2100       7      15      10    19.4    71.4    3.44   184.6   354.4   280.8   108.7    0.00
    4716    2100       7      15      11    20.2    64.8    3.74   184.3   351.2   268.8   111.9    0.09
    4717    2100       7      15      12    21.0    60.1    3.44   184.6   441.6   284.8   204.4    0.04
    4718    2100       7      15      13    21.8    55.5    3.62   283.4   551.9   262.9   376.9    0.25
    4719    2100       7      15      14    22.6    50.8    3.33   283.7   647.6   227.3   570.7    0.00
    4720    2100       7      15      15    22.7    48.8    3.03   284.1   651.1   230.6   620.9    0.00
    4721    2100       7      15      16    22.9    46.8    2.54   267.1   593.0   182.0   692.7    0.00
    4722    2100       7      15      17    23.0    44.8    2.25   268.0   529.7   129.5   815.5    0.00
    4723    2100       7      15      18    22.3    48.1    2.54   267.1   403.7   123.4   745.3    0.00
    4724    2100       7      15      19    21.6    51.5    3.07   301.8   255.3    91.9   634.9    0.00
    4725    2100       7      15      20    20.8    54.8    3.37   301.6   158.9    50.6   759.8    0.00
    4726    2100       7      15      21    18.7    64.8    3.37   301.6    69.8    69.8     0.0    0.00
    4727    2100       7      15      22    16.7    74.6    3.38   319.3    14.8    14.8     0.0    0.00
    4728    2100       7      15      23    14.6    84.4    3.38   319.3     0.0     0.0     0.0    0.00
    4729    2100       7      16       0    13.5    88.6    3.38   319.3     0.0     0.0     0.0    0.00
    4730    2100       7      16       1    12.5    92.9    3.38   319.3     0.0     0.0     0.0    0.00
    4731    2100       7      16       2    11.5    97.1    3.38   319.3     0.0     0.0     0.0    0.00
    4732    2100       7      16       3    10.9    97.1    3.08   319.3     0.0     0.0     0.0    0.00
    4733    2100       7      16       4    10.5    97.1    2.68   319.2     8.8     8.8     0.0    0.00
    4734    2100       7      16       5    10.0    97.1    2.38   319.1    57.8    23.6   244.4    0.00
    4735    2100       7      16       6    12.9    89.6    2.38   319.1   150.7    44.4   417.8    0.00
    4736    2100       7      16       7    15.7    82.2    2.37   327.4   261.6    62.8   533.0    0.00
    4737    2100       7      16       8    18.6    74.6    2.37   327.4   384.0    77.1   629.2    0.00
    4738    2100       7      16       9    20.0    64.8    2.67   327.7   507.5    83.6   717.8    0.00
    4739    2100       7      16      10    21.5    54.8    3.05   336.8   619.1    86.1   790.0    0.00
    4740    2100       7      16      11    22.8    44.8    3.35   337.1   682.3   102.6   789.6    0.00
    4741    2100       7      16      12    23.3    42.1    3.05   336.8   709.2   125.9   762.4    0.00
    4742    2100       7      16      13    23.7    39.5    2.65   336.4   686.7   126.3   732.4    0.00
    4743    2100       7      16      14    24.3    36.8    2.35   335.9   661.8   122.2   734.6    0.00
    4744    2100       7      16      15    24.0    38.1    3.05   336.8   650.0   119.5   785.6    0.00
    4745    2100       7      16      16    23.5    39.5    3.62   283.4   469.5   163.7   517.0    0.00
    4746    2100       7      16      17    23.2    40.8    4.32   282.9   260.5   199.1   125.7    0.00
    4747    2100       7      16      18    21.8    49.8    3.62   283.4   155.9   142.3    36.4    0.00
    4748    2100       7      16      19    20.4    58.8    2.94   266.1    74.3    69.8    17.5    0.00
    4749    2100       7      16      20    19.0    67.7    2.25   268.0    33.4    31.7    12.7    0.00
    4750    2100       7      16      21    18.3    73.3    2.25   268.0    15.1    15.1     0.0    0.00
    4751    2100       7      16      22    17.6    78.9    2.07   240.7     3.5     3.5     0.0    0.00
    4752    2100       7      16      23    17.0    84.4    2.07   240.7     0.0     0.0     0.0    0.00
    4753    2100       7      17       0    16.8    85.1    2.37   239.4     0.0     0.0     0.0    0.00
    4754    2100       7      17       1    16.7    85.7    2.83   247.6     0.0     0.0     0.0    0.00
    4755    2100       7      17       2    16.5    86.4    3.13   246.8     0.0     0.0     0.0    0.00
    4756    2100       7      17       3    15.8    88.3    2.43   248.8     0.0     0.0     0.0    0.00
    4757    2100       7      17       4    15.3    90.3    1.90   260.6     4.9     4.9     0.0    0.00
    4758    2100       7      17       5    14.7    92.2    1.22   266.6    21.6    19.5    14.8    0.00
    4759    2100       7      17       6    15.8    92.2    1.22   266.6    47.9    44.2    14.6    0.00
    4760    2100       7      17       7    16.9    92.2    1.39   311.2    89.0    83.1    15.9    0.00
    4761    2100       7      17       8    18.0    92.2    1.39   311.2   164.4   150.3    28.9    0.00
    4762    2100       7      17       9    19.1    84.4    1.69   311.0   286.3   242.3    74.6    0.00
    4763    2100       7      17      10    20.0    76.6    1.95   269.3   344.3   272.1   107.3    0.00
    4764    2100       7      17      11    21.0    68.7    2.25   268.0   436.6   274.9   220.7    0.00
    4765    2100       7      17      12    21.2    66.7    2.25   268.0   535.3   279.4   335.1    0.12
    4766    2100       7      17      13    21.3    64.8    2.33   285.4   359.9   187.5   226.0    0.84
    4767    2100       7      17      14    21.6    62.8    2.33   285.4   371.2   157.8   291.6    0.47
    4768    2100       7      17      15    22.5    57.8    2.63   284.7   556.1   176.9   564.1    0.00
    4769    2100       7      17      16    23.3    52.8    2.89   256.9   548.7   164.1   654.2    0.00
    4770    2100       7      17      17    24.3    47.8    3.19   256.3   365.6   142.0   461.5    0.72
    4771    2100       7      17      18    22.8    60.5    2.89   256.9   207.7   120.8   235.0    5.65
    4772    2100       7      17      19    21.3    73.0    2.37   239.4   241.9   109.8   527.4    0.00
    4773    2100       7      17      20    19.9    85.4    2.07   240.7   148.2    52.3   707.4    0.00
    4774    2100       7      17      21    18.7    88.6    2.37   239.4    57.3    57.3     0.0    0.00
    4775    2100       7      17      22    17.7    91.9    2.99   275.2    11.2    11.2     0.0    0.00
    4776    2100       7      17      23    16.6    95.2    3.29   274.7     0.0     0.0     0.0    0.00
    4777    2100       7      18       0    15.1    96.1    2.99   275.2     0.0     0.0     0.0    0.00
    4778    2100       7      18       1    13.7    97.1    2.49   258.0     0.0     0.0     0.0    0.00
    4779    2100       7      18       2    12.3    98.1    2.20   259.1     0.0     0.0     0.0    0.00
    4780    2100       7      18       3    11.8    98.1    1.51   263.4     0.0     0.0     0.0    0.00
    4781    2100       7      18       4    11.3    98.1    0.94   271.9     9.9     9.9     0.0    0.00
    4782    2100       7      18       5    10.7    98.1    0.39   314.2    49.6    21.5   206.5    0.00
    4783    2100       7      18       6    13.5    91.0    0.27     4.7   130.7    43.8   346.1    0.00
    4784    2100       7      18       7    16.5    83.8    0.50    57.4   241.9    62.1   486.2    0.00
    4785    2100       7      18       8    19.3    76.6    0.77    69.5   367.6    81.0   591.4    0.00
    4786    2100       7      18       9    20.6    66.7    1.45    79.2   469.8   124.1   588.4    0.00
    4787    2100       7      18      10    22.1    56.8    2.17   209.4   564.5   140.9   630.9    0.00
    4788    2100       7      18      11    23.4    46.8    2.86   207.1   678.5   114.3   772.2    0.00
    4789    2100       7      18      12    23.5    47.8    2.86   207.1   702.9   133.8   747.7    0.00
    4790    2100       7      18      13    23.7    48.8    3.13   246.8   544.5   178.0   481.7    0.00
    4791    2100       7      18      14    23.8    49.8    3.13   246.8   430.6   196.8   320.4    0.00
    4792    2100       7      18      15    24.6    46.1    3.82   245.6   524.3   193.3   494.1    0.00
    4793    2100       7      18      16    25.2    42.5    4.22   215.1   581.5   159.1   721.3    0.00
    4794    2100       7      18      17    25.9    38.8    4.92   214.4   514.4   120.9   816.0    0.00
    4795    2100       7      18      18    24.8    42.8    4.22   215.1   341.0   111.3   625.5    0.00
    4796    2100       7      18      19    23.5    46.8    3.82   245.6   174.7   106.2   276.6    0.00
    4797    2100       7      18      20    22.4    50.8    3.13   246.8    81.1    74.1    52.7    0.00
    4798    2100       7      18      21    20.4    64.5    2.83   247.6    38.1    38.1     0.0    0.00
    4799    2100       7      18      22    18.5    77.9    2.00   176.5     9.1     9.1     0.0    0.00
    4800    2100       7      18      23    16.6    91.3    1.70   177.7     0.0     0.0     0.0    0.00
    4801    2100       7      19       0    15.7    92.9    1.70   177.7     0.0     0.0     0.0    0.00
    4802    2100       7      19       1    14.9    94.5    1.61   129.0     0.0     0.0     0.0    0.00
    4803    2100       7      19       2    14.1    96.1    1.61   129.0     0.0     0.0     0.0    0.00
    4804    2100       7      19       3    14.7    94.2    1.91   129.2     0.0     0.0     0.0    0.00
    4805    2100       7      19       4    15.2    92.2    2.31   129.3     3.5     3.5     0.0    0.00
    4806    2100       7      19       5    15.8    90.3    2.61   129.4    20.0    18.6    10.4    0.00
    4807    2100       7      19       6    17.6    81.2    2.91   129.4    65.8    53.9    48.0    0.00
    4808    2100       7      19       7    19.4    72.0    3.31   140.7   167.3    97.6   190.1    0.00
    4809    2100       7      19       8    21.1    62.8    3.61   140.6   254.7   139.3   239.4    0.00
    4810    2100       7      19       9    22.4    58.1    3.91   140.6   316.9   196.5   205.9    0.00
    4811    2100       7      19      10    23.5    53.5    4.31   140.5   362.4   262.9   148.8    0.00
    4812    2100       7      19      11    24.8    48.8    4.61   140.5   460.4   329.3   179.9    0.00
    4813    2100       7      19      12    25.4    46.8    4.91   140.5   595.8   386.8   275.4    0.00
    4814    2100       7      19      13    26.1    44.8    5.39   172.4   520.8   379.2   186.6    0.00
    4815    2100       7      19      14    26.8    42.8    5.69   172.3   386.5   307.0   109.2    0.00
    4816    2100       7      19      15    26.6    44.5    5.39   172.4   345.1   286.0    88.6    0.00
    4817    2100       7      19      16    26.3    46.1    4.95   162.0   340.2   280.8   101.9    0.00
    4818    2100       7      19      17    26.1    47.8    4.65   162.1   286.0   224.5   128.0    0.00
    4819    2100       7      19      18    24.7    58.8    3.95   162.4   229.6   165.2   176.7    0.00
    4820    2100       7      19      19    23.2    69.7    3.69   226.0   118.9    84.6   139.9    0.00
    4821    2100       7      19      20    21.8    80.5    2.99   227.4    27.1    25.0    16.0    0.11
    4822    2100       7      19      21    21.2    84.4    2.70   228.2     4.1     4.1     0.0    0.87
    4823    2100       7      19      22    20.6    88.3    1.96   164.9     0.0     0.0     0.0    0.60
    4824    2100       7      19      23    20.1    92.2    1.66   165.8     0.0     0.0     0.0    0.67
    4825    2100       7      20       0    19.9    94.2    1.96   164.9     0.0     0.0     0.0    0.28
    4826    2100       7      20       1    19.7    96.1    2.31   129.3     0.0     0.0     0.0    0.41
    4827    2100       7      20       2    19.5    98.1    2.61   129.4     0.0     0.0     0.0    1.07
    4828    2100       7      20       3    19.7    97.8    3.31   129.5     0.0     0.0     0.0    1.72
    4829    2100       7      20       4    19.8    97.4    4.04   183.9     0.6     0.6     0.0    0.69
    4830    2100       7      20       5    20.0    97.1    4.73   183.4     1.9     1.9     0.0    0.00
    4831    2100       7      20       6    20.3    95.8    4.73   183.4    12.9    12.2     2.8    0.00
    4832    2100       7      20       7    20.6    94.5    4.92   214.4    43.3    41.0     6.3    0.00
    4833    2100       7      20       8    20.9    93.2    4.92   214.4   115.1   103.9    23.4    0.00
    4834    2100       7      20       9    21.2    86.4    4.62   214.7   193.4   172.6    35.6    0.00
    4835    2100       7      20      10    21.6    79.5    4.29   225.2   273.1   210.7    93.4    0.00
    4836    2100       7      20      11    21.9    72.7    3.99   225.6   327.9   235.1   127.7    0.00
    4837    2100       7      20      12    22.6    70.4    4.29   225.2   373.6   258.3   152.3    0.00
    4838    2100       7      20      13    23.2    68.0    4.88   254.1   522.0   260.0   346.4    0.00
    4839    2100       7      20      14    24.0    65.7    5.18   253.9   593.3   272.4   442.4    0.00
    4840    2100       7      20      15    23.8    63.8    4.48   254.5   556.1   287.4   403.5    0.00
    4841    2100       7      20      16    23.7    61.8    3.82   245.6   414.5   221.5   332.0    0.00
    4842    2100       7      20      17    23.6    59.8    3.13   246.8   290.1   181.1   228.2    0.00
    4843    2100       7      20      18    23.2    61.5    2.83   247.6   233.6   143.5   249.0    0.00
    4844    2100       7      20      19    22.7    63.1    2.63   284.7   134.8    99.5   145.6    0.00
    4845    2100       7      20      20    22.3    64.8    2.33   285.4   106.6    67.3   309.2    0.00
    4846    2100       7      20      21    20.6    73.9    2.33   285.4    51.2    51.2     0.0    0.00
    4847    2100       7      20      22    19.1    83.2    2.33   285.4    10.6    10.6     0.0    0.00
    4848    2100       7      20      23    17.4    92.2    2.33   285.4     0.0     0.0     0.0    0.00
    4849    2100       7      21       0    16.1    94.5    2.03   286.1     0.0     0.0     0.0    0.00
    4850    2100       7      21       1    14.8    96.8    1.66   295.5     0.0     0.0     0.0    0.00
    4851    2100       7      21       2    13.5    99.0    1.36   296.7     0.0     0.0     0.0    0.00
    4852    2100       7      21       3    12.8    98.4    1.66   295.5     0.0     0.0     0.0    0.00
    4853    2100       7      21       4    12.1    97.8    2.05   335.3     7.4     7.4     0.0    0.00
    4854    2100       7      21       5    11.4    97.1    2.35   335.9    50.4    29.4   165.4    0.00
    4855    2100       7      21       6    14.1    88.6    2.65   336.4   127.9    59.0   284.6    0.00
    4856    2100       7      21       7    16.7    80.2    2.75    31.9   230.4    74.3   431.8    0.00
    4857    2100       7      21       8    19.4    71.7    3.05    32.7   333.1   113.1   461.5    0.00
    4858    2100       7      21       9    20.4    64.8    3.35    33.4   469.0   160.4   532.0    0.00
    4859    2100       7      21      10    21.6    57.8    3.75    34.1   551.9   209.4   515.6    0.00
    4860    2100       7      21      11    22.6    50.8    4.04    34.5   469.0   276.9   265.3    0.00
    4861    2100       7      21      12    23.2    49.1    4.04    34.5   475.2   320.2   205.4    0.00
    4862    2100       7      21      13    23.8    47.5    4.17    15.1   541.3   340.5   266.2    0.00
    4863    2100       7      21      14    24.5    45.8    4.17    15.1   551.9   327.0   311.0    0.00
    4864    2100       7      21      15    24.6    44.8    4.17    15.1   543.4   293.2   377.3    0.00
    4865    2100       7      21      16    24.7    43.8    4.11    24.8   506.0   250.0   442.5    0.00
    4866    2100       7      21      17    24.8    42.8    4.11    24.8   426.8   218.0   439.7    0.00
    4867    2100       7      21      18    24.0    46.8    3.12    23.1   274.4   182.1   257.2    0.00
    4868    2100       7      21      19    23.1    50.8    2.06    29.2   143.0   119.4    98.5    0.00
    4869    2100       7      21      20    22.3    54.8    1.10    19.4    62.7    59.0    30.0    0.00
    4870    2100       7      21      21    21.0    63.5    1.10    19.4    24.7    24.7     0.0    0.00
    4871    2100       7      21      22    19.9    72.0    0.97    37.4     6.6     6.6     0.0    0.00
    4872    2100       7      21      23    18.6    80.5    0.97    37.4     0.0     0.0     0.0    0.00
    4873    2100       7      22       0    18.0    83.8    1.25    42.7     0.0     0.0     0.0    0.00
    4874    2100       7      22       1    17.4    87.1    1.94     0.5     0.0     0.0     0.0    0.00
    4875    2100       7      22       2    16.8    90.3    2.24     1.8     0.0     0.0     0.0    0.00
    4876    2100       7      22       3    17.0    90.0    2.54     2.7     0.0     0.0     0.0    0.00
    4877    2100       7      22       4    17.3    89.6    2.75    31.9     1.7     1.7     0.0    0.00
    4878    2100       7      22       5    17.5    89.3    3.05    32.7    15.9    14.6    10.5    0.00
    4879    2100       7      22       6    18.3    84.1    3.05    32.7    45.2    42.5    11.2    0.00
    4880    2100       7      22       7    19.1    78.9    3.05    32.7    85.5    80.0    15.4    0.00
    4881    2100       7      22       8    19.9    73.6    3.05    32.7   168.4   154.7    29.0    0.00
    4882    2100       7      22       9    21.2    66.7    3.75    34.1   346.8   247.2   172.4    0.00
    4883    2100       7      22      10    22.7    59.8    4.41    25.1   485.1   273.0   320.5    0.00
    4884    2100       7      22      11    24.1    52.8    5.10    25.8   508.6   309.8   275.6    0.00
    4885    2100       7      22      12    24.9    50.1    4.81    25.5   570.9   329.2   321.3    0.00
    4886    2100       7      22      13    25.8    47.5    4.27    44.8   663.2   214.9   596.0    0.00
    4887    2100       7      22      14    26.7    44.8    3.98    44.4   714.3   142.5   793.3    0.00
    4888    2100       7      22      15    26.7    43.8    4.27    44.8   693.5   177.5   780.9    0.00
    4889    2100       7      22      16    26.7    42.8    4.38    97.2   625.4   203.5   732.5    0.00
    4890    2100       7      22      17    26.7    41.8    4.68    97.3   519.6   162.2   757.1    0.00
    4891    2100       7      22      18    26.1    42.1    3.98    96.9   366.7   101.5   744.3    0.00
    4892    2100       7      22      19    25.6    42.5    3.61    54.1   204.9    67.0   583.1    0.00
    4893    2100       7      22      20    25.1    42.8    2.92    52.7   110.1    51.7   483.8    0.00
    4894    2100       7      22      21    23.4    48.1    2.62    51.8    43.8    43.8     0.0    0.00
    4895    2100       7      22      22    21.7    53.5    2.22    50.4     7.7     7.7     0.0    0.00
    4896    2100       7      22      23    20.0    58.8    1.93    48.9     0.0     0.0     0.0    0.00
    4897    2100       7      23       0    18.3    69.7    1.93    48.9     0.0     0.0     0.0    0.00
    4898    2100       7      23       1    16.6    80.5    1.93    48.9     0.0     0.0     0.0    0.00
    4899    2100       7      23       2    14.9    91.3    1.93    48.9     0.0     0.0     0.0    0.00
    4900    2100       7      23       3    14.6    91.3    1.64    46.8     0.0     0.0     0.0    0.00
    4901    2100       7      23       4    14.2    91.3    1.32    33.0     6.3     6.3     0.0    0.00
    4902    2100       7      23       5    13.9    91.3    1.03    28.1    46.1    26.7   161.1    0.00
    4903    2100       7      23       6    16.6    79.8    1.70    36.9   123.6    60.5   267.0    0.00
    4904    2100       7      23       7    19.4    68.4    2.29    40.3   222.7   104.7   331.7    0.00
    4905    2100       7      23       8    22.1    56.8    2.98    42.6   297.7   163.8   284.2    0.00
    4906    2100       7      23       9    23.1    56.5    3.28    43.3   288.7   209.2   138.4    0.00
    4907    2100       7      23      10    24.1    56.1    3.61    54.1   370.4   258.6   169.6    0.00
    4908    2100       7      23      11    25.1    55.8    3.91    54.5   481.5   316.8   229.2    0.00
    4909    2100       7      23      12    25.6    55.5    4.90    55.6   476.1   343.3   177.1    0.00
    4910    2100       7      23      13    26.0    55.1    5.68    97.8   546.2   353.0   257.7    0.00
    4911    2100       7      23      14    26.6    54.8    6.68    98.1   508.6   327.3   252.4    0.00
    4912    2100       7      23      15    26.0    58.8    5.68    97.8   312.0   245.7   100.6    0.00
    4913    2100       7      23      16    25.6    62.8    4.69   172.8   177.2   167.3    17.2    0.00
    4914    2100       7      23      17    25.1    66.7    3.69   173.5   112.6   106.8    12.3    0.22
    4915    2100       7      23      18    23.7    76.3    2.69   174.8    69.3    65.4    11.1    0.46
    4916    2100       7      23      19    22.5    85.7    2.13    19.8    46.5    43.6    12.4    0.55
    4917    2100       7      23      20    21.1    95.2    1.16    11.1    20.3    18.4    16.4    0.31
    4918    2100       7      23      21    20.9    92.5    1.83    18.2     7.7     7.7     0.0    0.05
    4919    2100       7      23      22    20.8    90.0    1.99    93.7     1.7     1.7     0.0    0.00
    4920    2100       7      23      23    20.6    87.4    2.69    95.4     0.0     0.0     0.0    0.00
    4921    2100       7      24       0    20.6    86.1    3.38    96.3     0.0     0.0     0.0    0.05
    4922    2100       7      24       1    20.5    84.7    3.98    96.9     0.0     0.0     0.0    0.17
    4923    2100       7      24       2    20.5    83.5    4.68    97.3     0.0     0.0     0.0    0.17
    4924    2100       7      24       3    20.1    84.7    4.38    97.2     0.0     0.0     0.0    0.17
    4925    2100       7      24       4    19.7    86.1    4.03    86.2     1.1     1.1     0.0    0.17
    4926    2100       7      24       5    19.3    87.4    3.73    85.9    12.0    11.3     6.2    0.09
    4927    2100       7      24       6    19.9    88.1    3.43    85.5    61.9    48.3    58.6    0.00
    4928    2100       7      24       7    20.4    88.6    2.91   129.4   111.7    91.3    57.8    0.00
    4929    2100       7      24       8    21.0    89.3    2.61   129.4   120.2   108.5    25.0    0.09
    4930    2100       7      24       9    21.9    87.1    3.61   129.6   120.5   110.4    17.6    0.00
    4931    2100       7      24      10    22.7    84.7    4.62   118.8   174.4   163.7    16.4    0.00
    4932    2100       7      24      11    23.5    82.5    5.62   119.0   241.0   223.7    24.1    0.00
    4933    2100       7      24      12    24.8    77.9    5.32   119.0   310.3   262.3    64.3    0.00
    4934    2100       7      24      13    26.0    73.3    4.91   129.7   463.8   337.1   169.5    0.00
    4935    2100       7      24      14    27.3    68.7    4.61   129.7   562.4   299.7   366.9    0.00
    4936    2100       7      24      15    27.2    66.0    3.91   129.6   562.9   218.8   524.7    0.00
    4937    2100       7      24      16    27.2    63.5    3.39   173.8   428.4   204.0   393.1    0.00
    4938    2100       7      24      17    27.1    60.8    2.69   174.8   299.7   193.5   227.5    0.00
    4939    2100       7      24      18    26.7    61.5    2.39   175.4   215.9   158.6   163.5    0.00
    4940    2100       7      24      19    26.1    62.1    1.96   164.9   114.2   101.1    56.8    0.00
    4941    2100       7      24      20    25.7    62.8    1.66   165.8    64.7    58.1    57.6    0.00
    4942    2100       7      24      21    24.4    69.4    1.66   165.8    26.8    26.8     0.0    0.00
    4943    2100       7      24      22    23.1    75.9    1.63   153.7     4.9     4.9     0.0    0.00
    4944    2100       7      24      23    21.8    82.5    1.63   153.7     0.0     0.0     0.0    0.00
    4945    2100       7      25       0    21.5    86.7    1.63   153.7     0.0     0.0     0.0    0.00
    4946    2100       7      25       1    21.1    91.0    1.70   177.7     0.0     0.0     0.0    0.00
    4947    2100       7      25       2    20.8    95.2    1.70   177.7     0.0     0.0     0.0    0.00
    4948    2100       7      25       3    20.5    94.9    1.70   177.7     0.0     0.0     0.0    0.05
    4949    2100       7      25       4    20.1    94.5    1.81   200.2     2.5     2.5     0.0    0.05
    4950    2100       7      25       5    19.8    94.2    1.81   200.2     9.3     8.7     5.1    0.05
    4951    2100       7      25       6    20.1    93.9    2.11   198.8    28.8    27.0     7.8    0.05
    4952    2100       7      25       7    20.4    93.5    2.56   207.9    60.5    56.9    10.4    0.05
    4953    2100       7      25       8    20.7    93.2    2.86   207.1    86.9    81.7    11.1    0.05
    4954    2100       7      25       9    21.3    89.0    3.16   206.4   152.3   143.0    16.2    0.00
    4955    2100       7      25      10    21.9    84.7    3.56   205.7   243.8   226.1    27.0    0.00
    4956    2100       7      25      11    22.5    80.5    3.85   205.3   329.8   277.0    73.9    0.00
    4957    2100       7      25      12    22.7    77.9    3.85   205.3   343.5   279.4    86.0    0.00
    4958    2100       7      25      13    23.0    75.3    3.99   225.6   267.9   241.9    35.0    0.00
    4959    2100       7      25      14    23.2    72.7    3.99   225.6   263.2   245.0    25.6    0.00
    4960    2100       7      25      15    23.5    71.0    3.69   226.0   304.3   269.8    52.9    0.00
    4961    2100       7      25      16    24.0    69.4    3.29   226.7   391.4   274.6   205.7    0.00
    4962    2100       7      25      17    24.3    67.7    2.99   227.4   414.5   227.0   404.3    0.00
    4963    2100       7      25      18    23.5    65.4    2.99   227.4   266.0   151.0   331.1    0.00
    4964    2100       7      25      19    22.9    63.1    2.99   227.4   146.0    85.6   266.2    0.00
    4965    2100       7      25      20    22.2    60.8    2.99   227.4   116.7    56.6   542.5    0.00
    4966    2100       7      25      21    20.2    68.7    2.70   228.2    40.5    40.5     0.0    0.00
    4967    2100       7      25      22    18.2    76.6    2.37   239.4     4.6     4.6     0.0    0.00
    4968    2100       7      25      23    16.2    84.4    2.07   240.7     0.0     0.0     0.0    0.00
    4969    2100       7      26       0    15.0    89.6    1.78   242.5     0.0     0.0     0.0    0.00
    4970    2100       7      26       1    13.9    94.9    1.01   183.0     0.0     0.0     0.0    0.00
    4971    2100       7      26       2    12.6   100.0    0.72   188.3     0.0     0.0     0.0    0.00
    4972    2100       7      26       3    12.8    99.3    0.72   188.3     0.0     0.0     0.0    0.00
    4973    2100       7      26       4    13.0    98.7    0.64   159.6     4.9     4.9     0.0    0.00
    4974    2100       7      26       5    13.2    98.1    0.64   159.6    31.0    28.8    19.6    0.00
    4975    2100       7      26       6    14.9    96.8    0.64   159.6   103.5    89.3    62.8    0.00
    4976    2100       7      26       7    16.5    95.4    0.91   222.8   163.8   141.3    65.0    0.00
    4977    2100       7      26       8    18.1    94.2    0.91   222.8   204.3   163.0    89.4    0.00
