Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
    5495    2030       8      17      22    16.7    74.6    5.04   211.8     0.0     0.0     0.0    0.00
    5496    2030       8      17      23    16.2    76.9    4.05   212.3     0.0     0.0     0.0    0.00
    5497    2030       8      18       0    16.2    78.9    4.05   212.3     0.0     0.0     0.0    0.00
    5498    2030       8      18       1    16.3    80.9    4.05   212.3     0.0     0.0     0.0    0.00
    5499    2030       8      18       2    16.3    82.9    4.05   212.3     0.0     0.0     0.0    0.00
    5500    2030       8      18       3    15.7    85.6    4.35   212.1     0.0     0.0     0.0    0.00
    5501    2030       8      18       4    15.3    88.2    4.68   192.3     0.0     0.0     0.0    0.00
    5502    2030       8      18       5    14.7    91.0    4.98   192.1     0.8     0.8     0.0    1.20
    5503    2030       8      18       6    15.1    89.2    5.28   192.0    37.1    20.6   110.5    0.37
    5504    2030       8      18       7    15.6    87.6    5.70   201.8   108.0    80.0   101.6    0.91
    5505    2030       8      18       8    15.9    85.9    6.00   201.7   179.2    93.9   215.4    0.00
    5506    2030       8      18       9    17.0    79.6    6.30   201.6   412.1    70.4   679.3    0.15
    5507    2030       8      18      10    18.0    73.2    6.74   221.2   458.6    92.3   620.3    1.13
    5508    2030       8      18      11    19.1    66.9    7.04   221.1   436.5   145.1   447.7    0.00
    5509    2030       8      18      12    19.2    65.9    6.74   221.2   489.9   215.4   404.1    0.00
    5510    2030       8      18      13    19.4    64.9    6.37   231.0   500.7   188.0   462.1    0.00
    5511    2030       8      18      14    19.5    63.9    6.08   231.1   611.0   121.8   762.5    0.56
    5512    2030       8      18      15    19.5    60.6    7.06   230.9   484.1   158.4   566.6    0.15
    5513    2030       8      18      16    19.4    57.2    8.05   230.8   504.3   103.0   830.3    0.00
    5514    2030       8      18      17    19.4    53.9    9.04   230.7   387.7   108.2   749.5    0.00
    5515    2030       8      18      18    18.5    56.6    7.36   230.9   259.2    94.3   658.8    0.00
    5516    2030       8      18      19    17.7    59.2    5.80   240.9   117.4    51.8   531.4    0.00
    5517    2030       8      18      20    16.8    61.9    4.12   241.2    31.0    31.0     0.0    0.00
    5518    2030       8      18      21    15.9    69.2    3.82   241.3     0.3     0.3     0.0    0.00
    5519    2030       8      18      22    15.0    76.6    3.41   232.0     0.0     0.0     0.0    0.00
    5520    2030       8      18      23    14.1    83.9    3.11   232.1     0.0     0.0     0.0    0.00
    5521    2030       8      19       0    14.1    85.2    3.11   232.1     0.0     0.0     0.0    0.00
    5522    2030       8      19       1    14.0    86.6    3.09   222.6     0.0     0.0     0.0    0.00
    5523    2030       8      19       2    14.0    87.9    3.09   222.6     0.0     0.0     0.0    0.00
    5524    2030       8      19       3    14.1    88.9    3.39   222.4     0.0     0.0     0.0    0.00
    5525    2030       8      19       4    14.3    90.0    3.76   212.5     0.0     0.0     0.0    0.00
    5526    2030       8      19       5    14.4    91.0    4.05   212.3     1.9     1.9     0.0    0.00
    5527    2030       8      19       6    15.4    88.9    3.76   212.5    48.8    17.7   215.0    0.00
    5528    2030       8      19       7    16.3    86.9    3.43   241.5   157.6    36.2   448.7    0.00
    5529    2030       8      19       8    17.3    84.9    3.13   241.6   287.4    49.9   605.5    0.00
    5530    2030       8      19       9    18.3    75.6    3.43   241.5   415.4    58.1   716.9    0.00
    5531    2030       8      19      10    19.2    66.2    3.81   231.8   461.1   126.2   571.1    0.00
    5532    2030       8      19      11    20.2    56.9    4.10   231.6   314.7   132.7   281.2    0.00
    5533    2030       8      19      12    20.6    58.9    3.41   232.0   244.3   160.8   123.5    0.00
    5534    2030       8      19      13    21.0    60.9    2.65   174.1   201.1   143.9    85.0    0.00
    5535    2030       8      19      14    21.4    62.9    1.96   175.5   553.0   197.6   558.8    0.00
    5536    2030       8      19      15    20.7    59.9    3.24   173.3   644.8   181.6   811.5    0.54
    5537    2030       8      19      16    20.1    56.9    4.77   221.7   479.4   112.7   766.0    0.00
    5538    2030       8      19      17    19.4    53.9    6.05   221.3   189.1   170.2    51.4    0.00
    5539    2030       8      19      18    18.7    57.9    5.76   221.4   188.8   123.9   264.7    0.00
    5540    2030       8      19      19    18.0    61.9    5.34   211.7   126.8    57.3   587.3    0.00
    5541    2030       8      19      20    17.3    65.9    5.04   211.8    32.4    32.4     0.0    0.00
    5542    2030       8      19      21    16.4    72.2    4.35   212.1     0.0     0.0     0.0    0.00
    5543    2030       8      19      22    15.6    78.6    3.78   222.1     0.0     0.0     0.0    0.00
    5544    2030       8      19      23    14.7    84.9    3.09   222.6     0.0     0.0     0.0    0.00
    5545    2030       8      20       0    13.6    87.2    2.11   223.8     0.0     0.0     0.0    0.00
    5546    2030       8      20       1    12.6    89.7    1.12   227.2     0.0     0.0     0.0    0.00
    5547    2030       8      20       2    11.5    92.0    0.19   267.9     0.0     0.0     0.0    0.00
    5548    2030       8      20       3    11.1    93.3    0.19   267.9     0.0     0.0     0.0    0.00
    5549    2030       8      20       4    10.8    94.7    0.19   267.9     0.0     0.0     0.0    0.00
    5550    2030       8      20       5    10.4    96.0    0.19   267.9     0.8     0.8     0.0    0.00
    5551    2030       8      20       6    12.4    92.7    0.16    25.4    43.5    20.1   165.9    0.00
    5552    2030       8      20       7    14.3    89.2    0.53    50.4   148.5    50.5   366.6    0.00
    5553    2030       8      20       8    16.2    85.9    0.82    53.8   258.1    90.1   433.5    0.00
    5554    2030       8      20       9    17.5    78.6    1.51    56.6   344.6   112.2   469.0    0.00
    5555    2030       8      20      10    18.9    71.2    2.16   144.0   451.1   174.0   476.2    0.00
    5556    2030       8      20      11    20.2    63.9    2.85   143.0   559.4   168.4   608.3    0.00
    5557    2030       8      20      12    20.8    59.6    3.15   142.7   616.2   139.2   710.1    0.00
    5558    2030       8      20      13    21.3    55.2    3.60   162.9   596.3   108.2   730.8    0.00
    5559    2030       8      20      14    21.8    50.9    3.90   162.7   622.3    85.4   849.5    0.00
    5560    2030       8      20      15    21.8    50.2    4.19   162.5   581.6    75.3   893.9    0.00
    5561    2030       8      20      16    21.8    49.6    4.53   141.9   489.6    68.8   887.8    0.00
    5562    2030       8      20      17    21.7    48.9    4.82   141.8   374.7    63.9   859.5    0.00
    5563    2030       8      20      18    20.8    52.6    3.54   142.4   247.1    69.5   744.3    0.00
    5564    2030       8      20      19    20.0    56.2    2.08    90.2   124.9    68.8   495.4    0.00
    5565    2030       8      20      20    19.1    59.9    0.80    90.5    23.8    23.8     0.0    0.00
    5566    2030       8      20      21    17.5    67.6    0.50    90.8     0.0     0.0     0.0    0.00
    5567    2030       8      20      22    16.0    75.2    0.11    93.7     0.0     0.0     0.0    0.00
    5568    2030       8      20      23    14.5    82.9    0.19   267.9     0.0     0.0     0.0    0.00
    5569    2030       8      21       0    14.2    85.9    0.22     0.2     0.0     0.0     0.0    0.00
    5570    2030       8      21       1    13.9    88.9    0.58    26.0     0.0     0.0     0.0    0.00
    5571    2030       8      21       2    13.6    92.0    0.87    30.7     0.0     0.0     0.0    0.00
    5572    2030       8      21       3    13.2    90.7    1.17    33.1     0.0     0.0     0.0    0.00
    5573    2030       8      21       4    12.9    89.2    1.56    34.8     0.0     0.0     0.0    0.00
    5574    2030       8      21       5    12.5    87.9    1.85    35.6     0.6     0.6     0.0    0.00
    5575    2030       8      21       6    14.0    81.9    2.15    36.2    36.6    17.7   138.9    0.00
    5576    2030       8      21       7    15.4    75.9    2.54    36.8   144.0    44.2   380.6    0.00
    5577    2030       8      21       8    16.8    69.9    2.84    37.2   268.4    61.6   540.3    0.00
    5578    2030       8      21       9    18.4    66.6    2.84    37.2   392.1    96.9   601.4    0.00
    5579    2030       8      21      10    20.1    63.2    2.80    58.2   440.6   172.4   464.0    0.00
    5580    2030       8      21      11    21.7    59.9    2.80    58.2   547.6   217.7   516.4    0.00
    5581    2030       8      21      12    22.3    56.9    3.49    58.5   492.9   280.8   317.6    0.00
    5582    2030       8      21      13    23.0    53.9    4.19   162.5   547.0   253.6   441.8    0.00
    5583    2030       8      21      14    23.7    50.9    4.88   162.1   618.1   186.7   687.1    0.00
    5584    2030       8      21      15    23.9    50.6    4.59   162.3   566.9   110.8   813.6    0.00
    5585    2030       8      21      16    24.0    50.2    4.06    79.6   470.5    97.6   794.3    0.00
    5586    2030       8      21      17    24.2    49.9    3.76    79.6   269.8   132.6   384.4    0.00
    5587    2030       8      21      18    23.1    59.2    3.76    79.6   200.5   148.1   224.5    0.00
    5588    2030       8      21      19    22.0    68.6    3.77   111.1    64.5    51.9   116.8    0.00
    5589    2030       8      21      20    21.0    77.9    3.77   111.1    11.4    11.4     0.0    0.00
    5590    2030       8      21      21    20.1    83.2    3.08   111.3     0.0     0.0     0.0    0.00
    5591    2030       8      21      22    19.1    88.6    2.57    26.4     0.0     0.0     0.0    0.00
    5592    2030       8      21      23    18.2    94.0    1.88    25.1     0.0     0.0     0.0    0.00
    5593    2030       8      22       0    18.5    94.0    2.18    25.8     0.0     0.0     0.0    0.00
    5594    2030       8      22       1    18.9    94.0    2.52    47.3     0.0     0.0     0.0    0.00
    5595    2030       8      22       2    19.2    94.0    2.82    47.6     0.0     0.0     0.0    0.00
    5596    2030       8      22       3    19.0    94.3    3.51    48.1     0.0     0.0     0.0    0.00
    5597    2030       8      22       4    18.9    94.7    4.12    38.0     0.0     0.0     0.0    0.00
    5598    2030       8      22       5    18.7    95.0    4.81    38.3     0.3     0.3     0.0    0.00
    5599    2030       8      22       6    18.8    95.3    4.12    38.0    20.2    18.6    12.1    0.00
    5600    2030       8      22       7    18.8    95.7    3.53    37.7    31.8    29.6     8.5    0.00
    5601    2030       8      22       8    18.9    96.0    2.84    37.2    62.3    57.6    12.5    0.00
    5602    2030       8      22       9    18.7    96.3    3.13    37.4    96.9    90.4    13.4    0.00
    5603    2030       8      22      10    18.6    96.7    3.72   337.2     3.9     3.5     0.8    0.00
    5604    2030       8      22      11    18.4    97.0    4.01   337.4     5.6     4.9     1.0    0.00
    5605    2030       8      22      12    19.1    94.3    3.72   337.2    74.8    70.8     6.0    2.84
    5606    2030       8      22      13    19.9    91.7    3.26   356.7    77.3    69.1    12.3    9.75
    5607    2030       8      22      14    20.6    88.9    2.96   356.3   329.3   241.4   141.1    1.65
    5608    2030       8      22      15    21.1    87.2    2.96   356.3   227.6   209.5    32.7    0.23
    5609    2030       8      22      16    21.6    85.6    3.03   336.6   168.9   156.4    27.0    0.00
    5610    2030       8      22      17    22.0    83.9    3.03   336.6   234.3   161.2   207.7    0.00
    5611    2030       8      22      18    21.6    86.2    2.34   335.6   154.2   123.0   136.8    0.00
    5612    2030       8      22      19    21.0    88.6    1.56    34.8    82.3    69.8   121.4    0.00
    5613    2030       8      22      20    20.5    91.0    0.87    30.7    15.0    15.0     0.0    0.00
    5614    2030       8      22      21    19.7    92.7    1.17    33.1     0.0     0.0     0.0    0.00
    5615    2030       8      22      22    18.8    94.3    1.62    13.8     0.0     0.0     0.0    0.00
    5616    2030       8      22      23    18.0    96.0    1.91    14.7     0.0     0.0     0.0    0.00
    5617    2030       8      23       0    17.8    96.7    1.91    14.7     0.0     0.0     0.0    0.00
    5618    2030       8      23       1    17.5    97.3    1.88    25.1     0.0     0.0     0.0    0.00
    5619    2030       8      23       2    17.3    98.0    1.88    25.1     0.0     0.0     0.0    0.00
    5620    2030       8      23       3    17.0    98.3    2.18    25.8     0.0     0.0     0.0    0.00
    5621    2030       8      23       4    16.7    98.7    2.60    16.1     0.0     0.0     0.0    0.00
    5622    2030       8      23       5    16.4    99.0    2.90    16.5     0.6     0.6     0.0    0.00
    5623    2030       8      23       6    16.7    98.7    2.90    16.5    15.8    14.6     9.4    0.00
    5624    2030       8      23       7    17.1    98.3    2.82    47.6    60.4    55.8    18.2    0.00
    5625    2030       8      23       8    17.4    98.0    2.82    47.6   122.1   112.3    26.3    0.00
    5626    2030       8      23       9    17.6    96.3    3.11    47.9   157.6   147.2    21.4    0.00
    5627    2030       8      23      10    17.8    94.7    3.47    79.6   134.0   126.8    12.6    0.00
    5628    2030       8      23      11    18.0    93.0    3.76    79.6   114.4   107.5    11.0    0.00
    5629    2030       8      23      12    18.4    91.3    3.47    79.6   108.0   101.1    10.4    0.00
    5630    2030       8      23      13    18.7    89.7    3.08    68.9   132.1   124.6    11.5    0.00
    5631    2030       8      23      14    19.1    87.9    2.78    68.8   178.7   168.1    17.1    0.00
    5632    2030       8      23      15    19.7    84.6    3.08    68.9   262.3   236.4    46.9    0.00
    5633    2030       8      23      16    20.4    81.2    3.47   100.7   306.9   228.5   170.8    0.00
    5634    2030       8      23      17    21.0    77.9    3.76   100.6   166.4   148.2    52.4    0.00
    5635    2030       8      23      18    20.3    80.9    3.47   100.7   198.6   152.0   208.7    0.00
    5636    2030       8      23      19    19.6    83.9    3.07    79.5    89.7    80.5    94.4    0.00
    5637    2030       8      23      20    18.9    86.9    2.77    79.5    18.0    18.0     0.0    0.00
    5638    2030       8      23      21    18.2    90.0    2.08    79.3     0.0     0.0     0.0    0.00
    5639    2030       8      23      22    17.4    93.0    1.51    56.6     0.0     0.0     0.0    0.00
    5640    2030       8      23      23    16.7    96.0    0.82    53.8     0.0     0.0     0.0    0.00
    5641    2030       8      24       0    16.6    96.7    1.12    55.5     0.0     0.0     0.0    0.00
    5642    2030       8      24       1    16.4    97.3    1.51    56.6     0.0     0.0     0.0    0.00
    5643    2030       8      24       2    16.3    98.0    1.81    57.2     0.0     0.0     0.0    0.00
    5644    2030       8      24       3    16.4    98.0    1.81    57.2     0.0     0.0     0.0    0.00
    5645    2030       8      24       4    16.6    98.0    2.12   306.6     0.0     0.0     0.0    0.03
    5646    2030       8      24       5    16.7    98.0    2.12   306.6     0.0     0.0     0.0    0.00
    5647    2030       8      24       6    17.0    98.0    2.12   306.6     2.5     1.5     7.7    0.25
    5648    2030       8      24       7    17.4    98.0    2.12   306.6     9.4     9.0     1.6    0.17
    5649    2030       8      24       8    17.7    98.0    2.12   306.6    49.6    49.6     0.0    0.20
    5650    2030       8      24       9    18.0    97.7    2.42   307.0   115.3   115.3     0.0    0.43
    5651    2030       8      24      10    18.4    97.3    2.81   307.4    59.8    59.8     0.0    0.14
    5652    2030       8      24      11    18.7    97.0    3.11   307.7    92.8    92.8     0.0    0.43
    5653    2030       8      24      12    19.5    92.0    3.40   307.9   213.8   185.5    43.2    0.31
    5654    2030       8      24      13    20.4    86.9    3.82   298.5   433.4   260.3   266.0    0.69
    5655    2030       8      24      14    21.2    81.9    4.11   298.6   465.3   261.4   331.9    0.90
    5656    2030       8      24      15    21.8    77.6    4.41   298.7   456.9   223.2   428.0    0.00
    5657    2030       8      24      16    22.4    73.2    4.80   298.8   408.8   184.3   494.4    0.00
    5658    2030       8      24      17    23.0    68.9    5.10   298.9   354.7   153.5   588.3    0.00
    5659    2030       8      24      18    22.3    72.9    4.11   298.6   185.2    92.1   427.1    0.00
    5660    2030       8      24      19    21.6    76.9    3.13   241.6    96.1    46.5   547.3    0.00
    5661    2030       8      24      20    20.9    80.9    2.14   242.4    13.9    13.9     0.0    0.00
    5662    2030       8      24      21    19.7    85.6    2.44   242.1     0.0     0.0     0.0    0.00
    5663    2030       8      24      22    18.6    90.3    2.85   251.2     0.0     0.0     0.0    0.00
    5664    2030       8      24      23    17.4    95.0    3.14   251.1     0.0     0.0     0.0    0.00
    5665    2030       8      25       0    17.0    95.3    2.85   251.2     0.0     0.0     0.0    0.00
    5666    2030       8      25       1    16.5    95.7    2.43   297.6     0.0     0.0     0.0    0.00
    5667    2030       8      25       2    16.1    96.0    2.14   297.3     0.0     0.0     0.0    0.00
    5668    2030       8      25       3    15.5    96.7    2.14   297.3     0.0     0.0     0.0    0.00
    5669    2030       8      25       4    14.8    97.3    2.11   223.8     0.0     0.0     0.0    0.00
    5670    2030       8      25       5    14.1    98.0    2.11   223.8     0.0     0.0     0.0    0.00
    5671    2030       8      25       6    14.9    97.3    2.80   222.9    31.6    21.9    82.0    0.00
    5672    2030       8      25       7    15.7    96.7    3.39   222.4    60.4    56.4    16.5    0.00
    5673    2030       8      25       8    16.4    96.0    4.08   222.0    98.9    92.2    18.4    0.00
    5674    2030       8      25       9    17.6    91.7    4.77   221.7   153.7   143.0    22.6    0.00
    5675    2030       8      25      10    18.9    87.2    5.31   201.9   275.0   249.7    45.1    0.00
    5676    2030       8      25      11    20.1    82.9    6.00   201.7   326.2   241.5   136.3    0.00
    5677    2030       8      25      12    20.0    84.6    6.69   201.5   404.4   301.9   157.9    0.00
    5678    2030       8      25      13    20.0    86.2    7.34   221.1   304.4   231.3   113.2    0.00
    5679    2030       8      25      14    19.9    87.9    8.03   221.0    98.6    92.9     9.4    0.00
    5680    2030       8      25      15    19.7    83.2    8.03   221.0   476.1   287.8   347.6    0.00
    5681    2030       8      25      16    19.4    78.6    8.05   230.8   240.1   151.4   198.1    0.00
    5682    2030       8      25      17    19.2    73.9    8.05   230.8   162.8   138.9    71.2    0.00
    5683    2030       8      25      18    18.6    78.2    7.06   230.9    67.0    63.0    18.8    0.00
    5684    2030       8      25      19    17.9    82.6    6.05   221.3   107.2   107.2     0.0    0.00
    5685    2030       8      25      20    17.3    86.9    5.07   221.6    17.4    17.4     0.0    0.00
    5686    2030       8      25      21    16.8    89.7    4.77   221.7     0.0     0.0     0.0    0.00
    5687    2030       8      25      22    16.4    92.3    4.41   241.2     0.0     0.0     0.0    0.00
    5688    2030       8      25      23    15.9    95.0    4.12   241.2     0.0     0.0     0.0    0.00
    5689    2030       8      26       0    15.7    96.0    3.43   241.5     0.0     0.0     0.0    0.00
    5690    2030       8      26       1    15.3    97.0    2.83   298.0     0.0     0.0     0.0    0.00
    5691    2030       8      26       2    15.0    98.0    2.14   297.3     0.0     0.0     0.0    0.00
    5692    2030       8      26       3    14.6    97.7    2.14   297.3     0.0     0.0     0.0    0.00
    5693    2030       8      26       4    14.1    97.3    2.14   297.3     0.0     0.0     0.0    0.00
    5694    2030       8      26       5    13.7    97.0    2.14   297.3     0.0     0.0     0.0    0.00
    5695    2030       8      26       6    13.9    92.0    2.43   297.6    24.3    21.8    21.7    0.40
    5696    2030       8      26       7    14.0    86.9    2.85   279.2   121.3    58.1   263.1    0.00
    5697    2030       8      26       8    14.2    81.9    3.15   279.3   206.6   109.6   268.2    0.00
    5698    2030       8      26       9    15.2    76.2    3.84   279.4   363.3    87.8   586.8    0.00
    5699    2030       8      26      10    16.0    70.6    4.44   269.9   432.3   255.9   317.2    0.00
    5700    2030       8      26      11    17.0    64.9    5.13   269.9   414.9   332.6   133.3    0.00
    5701    2030       8      26      12    17.0    63.2    5.13   269.9   306.0   301.5     6.9    0.00
    5702    2030       8      26      13    17.1    61.6    5.10   298.9   358.3   325.7    50.9    0.00
    5703    2030       8      26      14    17.1    59.9    5.10   298.9   265.3   251.8    22.4    0.00
    5704    2030       8      26      15    15.9    68.9    3.42   298.3    92.5    92.5     0.0    0.05
    5705    2030       8      26      16    14.9    77.9    1.84   296.9    13.9    13.8     0.1    0.00
    5706    2030       8      26      17    13.7    86.9    0.19   267.9   172.3   143.6    86.8    0.23
    5707    2030       8      26      18    13.0    87.6    1.47   269.7    75.1    75.1     0.0    2.44
    5708    2030       8      26      19    12.3    88.2    2.86   269.9    94.7    94.7     0.0    0.32
    5709    2030       8      26      20    11.6    88.9    4.14   269.9     9.7     9.7     0.0    0.00
    5710    2030       8      26      21    11.0    91.3    4.14   269.9     0.0     0.0     0.0    0.09
    5711    2030       8      26      22    10.5    93.7    4.14   269.9     0.0     0.0     0.0    0.00
    5712    2030       8      26      23     9.9    96.0    4.14   269.9     0.0     0.0     0.0    0.00
    5713    2030       8      27       0     9.7    95.0    4.14   269.9     0.0     0.0     0.0    0.00
    5714    2030       8      27       1     9.6    94.0    4.14   260.4     0.0     0.0     0.0    0.00
    5715    2030       8      27       2     9.5    93.0    4.14   260.4     0.0     0.0     0.0    0.00
    5716    2030       8      27       3     9.1    93.7    3.84   260.4     0.0     0.0     0.0    0.00
    5717    2030       8      27       4     8.8    94.3    3.44   251.0     0.0     0.0     0.0    0.00
    5718    2030       8      27       5     8.4    95.0    3.14   251.1     0.0     0.0     0.0    0.00
    5719    2030       8      27       6     9.5    92.0    3.44   251.0    28.5    10.8   161.1    0.00
    5720    2030       8      27       7    10.6    88.9    3.84   260.4   130.7    32.0   419.6    0.00
    5721    2030       8      27       8    11.7    85.9    4.14   260.4   261.1    46.4   601.9    0.00
    5722    2030       8      27       9    13.1    78.6    4.14   260.4   387.4    59.8   704.9    0.00
    5723    2030       8      27      10    14.6    71.2    4.14   269.9   483.5   108.7   679.1    0.00
    5724    2030       8      27      11    15.9    63.9    4.14   269.9   487.7   159.3   535.8    0.00
    5725    2030       8      27      12    16.3    59.2    4.14   269.9   391.9   172.4   342.2    0.00
    5726    2030       8      27      13    16.8    54.6    4.12   241.2   422.9   292.4   205.2    0.00
    5727    2030       8      27      14    17.2    49.9    4.12   241.2   407.1   277.8   215.8    0.00
    5728    2030       8      27      15    16.9    54.9    4.41   241.2   256.7   218.9    71.1    0.00
    5729    2030       8      27      16    16.6    59.9    4.65   182.3   159.8   148.0    27.0    0.00
    5730    2030       8      27      17    16.3    64.9    4.95   182.2    78.7    74.6    12.6    0.00
    5731    2030       8      27      18    15.4    72.2    4.26   182.6    30.5    28.7     8.9    0.00
    5732    2030       8      27      19    14.5    79.6    3.67   183.0    10.6    10.6     0.0    1.74
    5733    2030       8      27      20    13.5    86.9    2.98   183.7     4.2     4.2     0.0    0.53
    5734    2030       8      27      21    12.9    90.3    2.29   184.8     0.0     0.0     0.0    1.51
    5735    2030       8      27      22    12.2    93.7    1.83   233.6     0.0     0.0     0.0    0.30
    5736    2030       8      27      23    11.6    97.0    1.14   235.9     0.0     0.0     0.0    0.89
    5737    2030       8      28       0    10.9    97.3    1.83   233.6     0.0     0.0     0.0    0.00
    5738    2030       8      28       1    10.2    97.7    2.42   307.0     0.0     0.0     0.0    0.00
    5739    2030       8      28       2     9.5    98.0    3.11   307.7     0.0     0.0     0.0    0.00
    5740    2030       8      28       3     9.3    97.7    2.81   307.4     0.0     0.0     0.0    0.00
    5741    2030       8      28       4     9.0    97.3    2.37   325.9     0.0     0.0     0.0    0.00
    5742    2030       8      28       5     8.7    97.0    2.07   325.4     0.0     0.0     0.0    0.00
    5743    2030       8      28       6     8.8    96.7    2.37   325.9    10.0     9.3     6.3    0.00
    5744    2030       8      28       7     8.8    96.3    2.76   326.5    29.9    28.1     7.7    0.00
    5745    2030       8      28       8     8.9    96.0    3.06   326.9    52.3    49.3     8.6    0.00
    5746    2030       8      28       9     9.5    92.3    3.06   326.9   105.5    99.3    13.4    0.00
    5747    2030       8      28      10    10.1    88.6    2.87    26.8   175.6   162.6    23.7    0.22
    5748    2030       8      28      11    10.7    84.9    2.87    26.8   311.0   257.7    87.7    0.00
    5749    2030       8      28      12    11.6    80.6    2.57    26.4   317.9   269.8    75.7    0.00
    5750    2030       8      28      13    12.4    76.2    2.27   355.2   258.1   234.5    37.5    0.00
    5751    2030       8      28      14    13.3    71.9    1.98   354.5   215.5   197.3    30.6    0.00
    5752    2030       8      28      15    13.4    68.6    2.96   356.3   195.5   175.0    39.0    0.00
    5753    2030       8      28      16    13.5    65.2    4.11   298.6   197.2   184.2    30.1    0.00
    5754    2030       8      28      17    13.6    61.9    5.10   298.9   164.5   148.9    49.1    0.00
    5755    2030       8      28      18    13.0    67.2    4.41   298.7    70.9    65.4    28.1    0.00
    5756    2030       8      28      19    12.5    72.6    3.84   279.4    25.7    25.7     0.0    0.00
    5757    2030       8      28      20    11.9    77.9    3.15   279.3     3.1     3.1     0.0    0.00
    5758    2030       8      28      21    11.4    83.9    3.84   279.4     0.0     0.0     0.0    0.00
    5759    2030       8      28      22    10.8    90.0    4.41   298.7     0.0     0.0     0.0    0.00
    5760    2030       8      28      23    10.3    96.0    5.10   298.9     0.0     0.0     0.0    0.79
    5761    2030       8      29       0    10.2    96.0    5.79   299.0     0.0     0.0     0.0    1.45
    5762    2030       8      29       1    10.0    96.0    6.38   299.1     0.0     0.0     0.0    0.55
    5763    2030       8      29       2     9.9    96.0    7.07   299.2     0.0     0.0     0.0    0.91
    5764    2030       8      29       3     9.8    94.7    7.37   299.2     0.0     0.0     0.0    0.36
    5765    2030       8      29       4     9.8    93.3    7.77   299.3     0.0     0.0     0.0    0.00
    5766    2030       8      29       5     9.7    92.0    8.06   299.3     0.0     0.0     0.0    0.00
    5767    2030       8      29       6     9.8    91.7    8.06   299.3     7.2     6.1    10.5    0.00
    5768    2030       8      29       7     9.9    91.3    8.06   299.3    32.4    29.9    10.9    0.00
    5769    2030       8      29       8    10.0    91.0    8.06   299.3    48.2    44.8     9.7    0.00
    5770    2030       8      29       9    10.4    87.9    8.06   299.3    98.3    92.1    13.6    0.18
    5771    2030       8      29      10    10.9    84.9    8.04   309.1   133.2   124.4    16.3    0.00
    5772    2030       8      29      11    11.3    81.9    8.04   309.1   198.6   186.2    20.5    0.00
    5773    2030       8      29      12    11.8    77.6    7.75   309.1   155.3   145.7    15.2    0.00
    5774    2030       8      29      13    12.3    73.2    7.33   318.8   119.9   113.0    11.1    0.00
    5775    2030       8      29      14    12.8    68.9    7.03   318.8   293.3   252.6    69.1    0.00
    5776    2030       8      29      15    13.1    66.6    7.33   318.8   355.3   188.3   320.5    0.00
    5777    2030       8      29      16    13.4    64.2    7.69   328.8   440.1   210.9   536.4    0.00
    5778    2030       8      29      17    13.7    61.9    7.99   328.8   305.5   235.4   223.3    0.00
    5779    2030       8      29      18    12.8    66.9    6.71   328.6   108.3    96.1    64.6    0.00
    5780    2030       8      29      19    12.0    71.9    5.42   279.6    62.0    62.0     0.0    0.00
    5781    2030       8      29      20    11.1    76.9    4.14   279.4     5.8     5.8     0.0    0.00
    5782    2030       8      29      21    10.2    80.2    3.84   279.4     0.0     0.0     0.0    0.00
    5783    2030       8      29      22     9.4    83.6    3.45   269.9     0.0     0.0     0.0    0.00
    5784    2030       8      29      23     8.5    86.9    3.15   269.9     0.0     0.0     0.0    0.00
    5785    2030       8      30       0     7.9    88.2    3.15   269.9     0.0     0.0     0.0    0.00
    5786    2030       8      30       1     7.3    89.7    3.15   279.3     0.0     0.0     0.0    0.00
    5787    2030       8      30       2     6.7    91.0    3.15   279.3     0.0     0.0     0.0    0.00
    5788    2030       8      30       3     6.1    92.7    2.85   279.2     0.0     0.0     0.0    0.00
    5789    2030       8      30       4     5.5    94.3    2.46   269.8     0.0     0.0     0.0    0.00
    5790    2030       8      30       5     4.9    96.0    2.16   269.8     0.0     0.0     0.0    0.00
    5791    2030       8      30       6     6.2    92.7    2.16   269.8    21.6     8.9   132.7    0.00
    5792    2030       8      30       7     7.5    89.2    2.16   278.9   118.5    28.7   405.5    0.00
    5793    2030       8      30       8     8.8    85.9    2.16   278.9   233.2    76.7   455.3    0.00
    5794    2030       8      30       9    10.3    77.2    2.16   278.9   372.2    73.2   660.9    0.00
    5795    2030       8      30      10    11.9    68.6    2.16   269.8   488.2    59.8   795.2    0.00
    5796    2030       8      30      11    13.5    59.9    2.16   269.8   546.2   119.0   713.1    0.00
    5797    2030       8      30      12    13.7    58.2    2.16   269.8   377.8   161.4   345.3    0.00
    5798    2030       8      30      13    13.8    56.6    1.89   155.1   169.5   162.1    12.0    0.00
    5799    2030       8      30      14    14.0    54.9    1.89   155.1   394.9   222.1   296.2    0.00
    5800    2030       8      30      15    13.1    60.2    2.88   153.3   211.6   158.4   103.3    0.00
