Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
Tidssteg År Månad Dag Tid Temperatur(°C) Relativ_fuktighet(%) Vindhastighet(m/s) Vindriktning(grader) Global_strålning_på_vågrät_yta(W/m2) Diffus_strålning_på_vågrät_yta(W/m2) Direkt_strålning_på_normalyta(W/m2) Nederbörd(mm/h) 
Timestep Year Month Day Time Temperature(°C) Relative_humidity(%) Wind_speed(m/s) Wind_direction(degrees) Global_horisontal_radiation(W/m2) Diffuse_horisontal_radiation(W/m2) Direct_normal_solar_radiation(W/m2) Precipitation(mm/h)
#    STEP    YEAR    MONTH     DAY     HOUR     T      RH             WS      WD      Rglob   Rdiff   Rnorm  Precip
    6868    2100      10      14       3     2.8    96.8    1.02   252.0     0.0     0.0     0.0    0.00
    6869    2100      10      14       4     2.8    97.7    1.38   259.7     0.0     0.0     0.0    0.00
    6870    2100      10      14       5     2.8    98.8    1.66   263.2     0.0     0.0     0.0    0.00
    6871    2100      10      14       6     3.0    97.6    1.38   259.7     0.0     0.0     0.0    0.00
    6872    2100      10      14       7     3.2    96.4    1.02   252.0     0.0     0.0     0.0    0.00
    6873    2100      10      14       8     3.5    95.2    0.78   241.8    13.3    11.7    14.2    0.00
    6874    2100      10      14       9     5.4    87.9    1.33   195.2    65.7    53.0    58.6    0.00
    6875    2100      10      14      10     7.3    82.5    2.20   180.4    86.6    81.7    16.6    0.00
    6876    2100      10      14      11     9.2    77.0    3.14   174.2   146.5   136.9    27.3    0.00
    6877    2100      10      14      12     9.8    80.2    4.10   170.8   165.1   157.8    19.8    0.00
    6878    2100      10      14      13    10.5    83.5    5.49   205.4   103.8   100.3     9.6    0.00
    6879    2100      10      14      14    11.1    86.6    6.47   204.6    69.4    67.3     6.4    0.00
    6880    2100      10      14      15    11.1    90.2    6.76   204.4    29.1    28.0     4.4    0.00
    6881    2100      10      14      16    11.2    93.6    7.15   204.1    15.8    15.0     5.9    0.58
    6882    2100      10      14      17    11.3    97.2    7.44   204.0     4.3     4.3     0.0    1.33
    6883    2100      10      14      18    11.5    97.2    7.44   204.0     0.3     0.3     0.0    1.49
    6884    2100      10      14      19    11.7    97.2    7.44   204.0     0.0     0.0     0.0    0.29
    6885    2100      10      14      20    11.9    97.2    7.44   204.0     0.0     0.0     0.0    0.00
    6886    2100      10      14      21    12.0    97.4    6.47   204.6     0.0     0.0     0.0    0.00
    6887    2100      10      14      22    12.2    97.8    5.56   214.2     0.0     0.0     0.0    0.00
    6888    2100      10      14      23    12.3    98.1    4.59   215.1     0.0     0.0     0.0    0.03
    6889    2100      10      15       0    12.4    98.4    4.30   215.5     0.0     0.0     0.0    0.04
    6890    2100      10      15       1    12.4    98.8    3.84   207.7     0.0     0.0     0.0    0.04
    6891    2100      10      15       2    12.5    99.1    3.55   208.4     0.0     0.0     0.0    0.04
    6892    2100      10      15       3    12.4    99.1    3.26   209.1     0.0     0.0     0.0    0.04
    6893    2100      10      15       4    12.4    99.1    3.02   240.5     0.0     0.0     0.0    0.04
    6894    2100      10      15       5    12.3    99.1    2.73   240.5     0.0     0.0     0.0    0.04
    6895    2100      10      15       6    12.4    99.1    2.44   240.6     0.0     0.0     0.0    0.04
    6896    2100      10      15       7    12.4    99.1    2.05   240.7     0.0     0.0     0.0    0.04
    6897    2100      10      15       8    12.5    99.1    1.75   240.8     6.5     5.6     8.4    0.04
    6898    2100      10      15       9    12.9    99.1    2.05   240.7    22.9    22.3     3.1    0.04
    6899    2100      10      15      10    13.3    99.1    2.25   275.1    50.0    50.0     0.0    0.04
    6900    2100      10      15      11    13.6    99.1    2.54   276.8    84.4    84.4     0.0    0.00
    6901    2100      10      15      12    13.8    96.2    2.83   278.2   113.2   113.2     0.0    0.00
    6902    2100      10      15      13    14.0    93.3    2.78   313.8    69.2    69.2     0.0    0.00
    6903    2100      10      15      14    14.2    90.5    3.06   315.3   117.6   117.6     0.0    0.00
    6904    2100      10      15      15    14.2    90.2    3.06   315.3    73.0    73.0     0.0    0.00
    6905    2100      10      15      16    14.2    89.8    3.30   297.4    52.2    52.2     0.0    0.00
    6906    2100      10      15      17    14.2    89.5    3.30   297.4    14.9    14.9     0.0    0.00
    6907    2100      10      15      18    13.8    90.5    3.30   297.4     0.6     0.6     0.0    0.00
    6908    2100      10      15      19    13.5    91.4    3.41   288.8     0.0     0.0     0.0    0.00
    6909    2100      10      15      20    13.1    92.4    3.41   288.8     0.0     0.0     0.0    0.00
    6910    2100      10      15      21    12.8    93.1    3.12   287.8     0.0     0.0     0.0    0.00
    6911    2100      10      15      22    12.4    93.6    2.83   278.2     0.0     0.0     0.0    0.00
    6912    2100      10      15      23    12.0    94.3    2.54   276.8     0.0     0.0     0.0    0.00
    6913    2100      10      16       0    11.7    95.3    2.25   275.1     0.0     0.0     0.0    0.00
    6914    2100      10      16       1    11.4    96.2    2.04   234.5     0.0     0.0     0.0    0.00
    6915    2100      10      16       2    11.1    97.2    1.74   235.2     0.0     0.0     0.0    0.00
    6916    2100      10      16       3    10.9    97.8    1.45   236.3     0.0     0.0     0.0    0.00
    6917    2100      10      16       4    10.8    98.4    1.06   238.6     0.0     0.0     0.0    0.00
    6918    2100      10      16       5    10.6    99.1    0.78   241.8     0.0     0.0     0.0    0.00
    6919    2100      10      16       6    10.9    99.1    0.78   241.8     0.0     0.0     0.0    0.00
    6920    2100      10      16       7    11.2    99.1    0.78   241.8     0.0     0.0     0.0    0.00
    6921    2100      10      16       8    11.5    99.1    0.78   241.8     4.8     4.1     6.4    0.00
    6922    2100      10      16       9    12.1    97.4    1.43   201.1    21.7    20.8     4.2    0.00
    6923    2100      10      16      10    12.7    95.9    2.32   188.5    41.7    40.8     3.5    0.00
    6924    2100      10      16      11    13.3    94.3    3.26   183.1    57.3    55.8     4.7    0.00
    6925    2100      10      16      12    13.6    92.7    3.93   180.8   131.4   122.1    25.9    0.00
    6926    2100      10      16      13    13.8    91.2    4.25   160.5   100.2    97.4     8.0    0.00
    6927    2100      10      16      14    14.1    89.5    4.93   159.1    61.3    59.5     5.7    0.00
    6928    2100      10      16      15    14.2    89.8    4.93   159.1    34.1    33.5     3.8    0.00
    6929    2100      10      16      16    14.3    90.2    5.30   187.4    21.1    21.1     0.0    0.00
    6930    2100      10      16      17    14.3    90.5    5.30   187.4     5.7     5.7     0.0    0.00
    6931    2100      10      16      18    14.2    88.9    5.30   187.4     0.0     0.0     0.0    0.00
    6932    2100      10      16      19    13.9    87.3    5.40   196.5     0.0     0.0     0.0    0.00
    6933    2100      10      16      20    13.7    85.7    5.40   196.5     0.0     0.0     0.0    0.00
    6934    2100      10      16      21    13.6    87.9    5.11   196.8     0.0     0.0     0.0    0.00
    6935    2100      10      16      22    13.6    90.2    4.88   214.8     0.0     0.0     0.0    0.00
    6936    2100      10      16      23    13.5    92.4    4.59   215.1     0.0     0.0     0.0    0.00
    6937    2100      10      17       0    13.8    92.4    5.56   214.2     0.0     0.0     0.0    0.00
    6938    2100      10      17       1    14.1    92.4    6.54   213.6     0.0     0.0     0.0    0.00
    6939    2100      10      17       2    14.4    92.4    7.52   213.1     0.0     0.0     0.0    0.00
    6940    2100      10      17       3    14.5    92.7    7.52   213.1     0.0     0.0     0.0    0.00
    6941    2100      10      17       4    14.7    93.1    7.57   222.2     0.0     0.0     0.0    0.00
    6942    2100      10      17       5    14.8    93.3    7.57   222.2     0.0     0.0     0.0    0.00
    6943    2100      10      17       6    14.8    92.1    7.28   222.3     0.0     0.0     0.0    0.24
    6944    2100      10      17       7    14.7    90.8    6.83   213.4     0.0     0.0     0.0    0.00
    6945    2100      10      17       8    14.7    89.5    6.54   213.6    14.6    12.8    18.3    0.00
    6946    2100      10      17       9    15.2    85.0    7.22   213.2    79.5    71.1    41.7    0.00
    6947    2100      10      17      10    15.8    80.6    7.91   240.2    88.1    80.3    27.7    0.00
    6948    2100      10      17      11    16.3    76.0    8.60   240.2   280.0   244.3   106.8    0.00
    6949    2100      10      17      12    16.1    76.3    8.31   240.2   187.1   166.1    59.5    0.00
    6950    2100      10      17      13    15.8    76.7    7.91   240.2   137.4   122.6    43.7    0.00
    6951    2100      10      17      14    15.6    77.0    7.62   240.2   120.0   114.0    20.1    0.00
    6952    2100      10      17      15    15.2    77.3    6.94   240.2    92.5    86.9    25.5    0.00
    6953    2100      10      17      16    14.8    77.7    6.34   231.4    62.7    58.6    34.2    0.00
    6954    2100      10      17      17    14.4    78.0    5.65   231.6    21.1    21.1     0.0    0.00
    6955    2100      10      17      18    13.9    81.8    5.36   231.7     0.0     0.0     0.0    0.00
    6956    2100      10      17      19    13.4    85.7    4.98   240.3     0.0     0.0     0.0    0.00
    6957    2100      10      17      20    12.9    89.5    4.69   240.3     0.0     0.0     0.0    0.00
    6958    2100      10      17      21    12.2    92.1    4.39   240.3     0.0     0.0     0.0    0.00
    6959    2100      10      17      22    11.6    94.6    3.99   232.3     0.0     0.0     0.0    0.00
    6960    2100      10      17      23    10.9    97.2    3.70   232.5     0.0     0.0     0.0    0.00
    6961    2100      10      18       0    10.7    97.8    3.70   232.5     0.0     0.0     0.0    0.00
    6962    2100      10      18       1    10.5    98.4    3.70   248.3     0.0     0.0     0.0    0.00
    6963    2100      10      18       2    10.4    99.1    3.70   248.3     0.0     0.0     0.0    0.00
    6964    2100      10      18       3     9.8    99.1    3.02   247.9     0.0     0.0     0.0    0.00
    6965    2100      10      18       4     9.2    99.1    2.37   261.1     0.0     0.0     0.0    0.00
    6966    2100      10      18       5     8.6    99.1    1.70   257.6     0.0     0.0     0.0    0.00
    6967    2100      10      18       6     8.6    99.1    2.37   261.1     0.0     0.0     0.0    0.00
    6968    2100      10      18       7     8.6    99.1    2.74   286.1     0.0     0.0     0.0    0.00
    6969    2100      10      18       8     8.6    99.1    3.41   288.8    14.4    14.4     0.0    0.00
    6970    2100      10      18       9     9.2    99.1    3.70   289.7    59.5    59.5     0.0    0.00
    6971    2100      10      18      10     9.7    99.1    4.18   282.0   134.9    61.2   265.8    0.00
    6972    2100      10      18      11    10.3    99.1    4.47   282.6   283.0    58.4   683.0    0.00
    6973    2100      10      18      12    10.9    88.6    5.15   283.5   252.0   126.0   361.6    0.00
    6974    2100      10      18      13    11.4    78.0    5.88   266.4   208.5   151.9   169.7    0.00
    6975    2100      10      18      14    12.0    67.2    6.56   266.8   188.2   127.6   209.7    0.00
    6976    2100      10      18      15    11.9    70.2    5.88   266.4    88.3    81.3    32.5    0.00
    6977    2100      10      18      16    11.8    73.1    5.29   266.0   101.3    76.4   216.0    0.00
    6978    2100      10      18      17    11.7    76.0    4.61   265.4    32.2    32.2     0.0    0.00
    6979    2100      10      18      18    11.1    78.2    5.29   266.0     0.3     0.3     0.0    0.00
    6980    2100      10      18      19    10.6    80.6    5.52   302.5     0.0     0.0     0.0    0.00
    6981    2100      10      18      20    10.0    82.8    6.20   303.3     0.0     0.0     0.0    0.00
    6982    2100      10      18      21     9.6    85.7    6.20   303.3     0.0     0.0     0.0    0.00
    6983    2100      10      18      22     9.1    88.6    6.20   303.3     0.0     0.0     0.0    0.00
    6984    2100      10      18      23     8.6    91.4    6.20   303.3     0.0     0.0     0.0    0.00
    6985    2100      10      19       0     8.6    92.1    5.91   303.0     0.0     0.0     0.0    0.00
    6986    2100      10      19       1     8.4    92.7    5.52   302.5     0.0     0.0     0.0    0.00
    6987    2100      10      19       2     8.3    93.3    5.23   302.1     0.0     0.0     0.0    0.00
    6988    2100      10      19       3     8.1    93.3    4.94   301.6     0.0     0.0     0.0    0.00
    6989    2100      10      19       4     7.9    93.3    4.43   310.1     0.0     0.0     0.0    0.03
    6990    2100      10      19       5     7.8    93.3    4.14   309.4     0.0     0.0     0.0    0.32
    6991    2100      10      19       6     7.9    93.3    4.14   309.4     0.0     0.0     0.0    0.07
    6992    2100      10      19       7     8.0    93.3    4.26   300.3     0.0     0.0     0.0    0.03
    6993    2100      10      19       8     8.1    93.3    4.26   300.3    11.6    11.2     3.4    0.03
    6994    2100      10      19       9     8.7    90.2    4.94   301.6    50.2    44.0    32.4    0.00
    6995    2100      10      19      10     9.3    86.9    5.26   321.5   159.4    69.9   330.6    0.00
    6996    2100      10      19      11     9.9    83.8    5.94   322.5   230.8    87.1   445.9    0.00
    6997    2100      10      19      12    10.5    78.0    6.23   322.9   264.4    69.8   569.0    0.00
    6998    2100      10      19      13    11.0    72.1    6.22   353.7   263.0    74.7   572.5    0.00
    6999    2100      10      19      14    11.5    66.2    6.51   354.0   272.5    88.6   651.4    0.00
    7000    2100      10      19      15    11.1    65.9    6.22   353.7   147.3    93.8   259.1    0.00
    7001    2100      10      19      16    10.9    65.5    5.96   342.9    94.0    81.8   113.0    0.00
    7002    2100      10      19      17    10.5    65.3    5.67   342.5    29.1    29.1     0.0    0.00
    7003    2100      10      19      18     9.6    68.9    5.00   341.5     0.0     0.0     0.0    0.00
    7004    2100      10      19      19     8.6    72.4    4.81   310.9     0.0     0.0     0.0    0.00
    7005    2100      10      19      20     7.6    76.0    4.14   309.4     0.0     0.0     0.0    0.00
    7006    2100      10      19      21     7.2    75.3    4.14   309.4     0.0     0.0     0.0    0.00
    7007    2100      10      19      22     6.7    74.7    4.01   318.9     0.0     0.0     0.0    0.00
    7008    2100      10      19      23     6.2    74.1    4.01   318.9     0.0     0.0     0.0    0.00
    7009    2100      10      20       0     5.8    76.7    4.01   318.9     0.0     0.0     0.0    0.00
    7010    2100      10      20       1     5.3    79.2    4.14   309.4     0.0     0.0     0.0    0.00
    7011    2100      10      20       2     4.8    82.2    4.14   309.4     0.0     0.0     0.0    0.00
    7012    2100      10      20       3     4.9    83.1    4.43   310.1     0.0     0.0     0.0    0.00
    7013    2100      10      20       4     5.1    83.9    4.69   320.5     0.0     0.0     0.0    0.00
    7014    2100      10      20       5     5.2    84.8    4.97   321.0     0.0     0.0     0.0    0.00
    7015    2100      10      20       6     5.3    83.5    4.97   321.0     0.0     0.0     0.0    0.00
    7016    2100      10      20       7     5.4    82.1    4.71   341.0     0.0     0.0     0.0    0.00
    7017    2100      10      20       8     5.5    80.9    4.71   341.0     5.9     5.9     0.0    0.00
    7018    2100      10      20       9     6.1    77.0    4.71   341.0    42.9    42.9     0.0    0.00
    7019    2100      10      20      10     6.7    73.1    4.84   330.9   101.0   101.0     0.0    0.00
    7020    2100      10      20      11     7.3    69.2    4.84   330.9   288.7    85.2   641.5    0.00
    7021    2100      10      20      12     7.7    64.3    4.55   330.3   321.4    71.7   744.4    0.00
    7022    2100      10      20      13     8.1    59.3    3.90   349.9   331.9    76.0   793.9    0.00
    7023    2100      10      20      14     8.5    54.4    3.61   349.1   274.6    69.4   744.2    0.00
    7024    2100      10      20      15     8.1    56.6    3.32   348.1   213.3    51.7   803.8    0.00
    7025    2100      10      20      16     7.9    59.0    3.34   316.6   107.3    36.9   685.0    0.00
    7026    2100      10      20      17     7.5    61.3    3.06   315.3    26.5    26.5     0.0    0.00
    7027    2100      10      20      18     6.4    66.9    3.06   315.3     0.0     0.0     0.0    0.00
    7028    2100      10      20      19     5.4    72.4    2.66   345.1     0.0     0.0     0.0    0.00
    7029    2100      10      20      20     4.2    78.8    2.66   345.1     0.0     0.0     0.0    0.00
    7030    2100      10      20      21     3.9    81.8    2.00   340.0     0.0     0.0     0.0    0.00
    7031    2100      10      20      22     3.6    84.5    1.86   305.3     0.0     0.0     0.0    0.00
    7032    2100      10      20      23     3.3    87.5    1.27   292.3     0.0     0.0     0.0    0.00
    7033    2100      10      21       0     2.9    89.5    1.27   292.3     0.0     0.0     0.0    0.00
    7034    2100      10      21       1     2.7    91.3    1.16   298.5     0.0     0.0     0.0    0.00
    7035    2100      10      21       2     2.3    93.4    1.16   298.5     0.0     0.0     0.0    0.00
    7036    2100      10      21       3     2.2    93.4    1.16   298.5     0.0     0.0     0.0    0.00
    7037    2100      10      21       4     2.2    93.4    1.27   292.3     0.0     0.0     0.0    0.00
    7038    2100      10      21       5     2.2    93.5    1.27   292.3     0.0     0.0     0.0    0.00
    7039    2100      10      21       6     1.9    94.1    1.27   292.3     0.0     0.0     0.0    0.00
    7040    2100      10      21       7     1.7    94.7    1.27   292.3     0.0     0.0     0.0    0.00
    7041    2100      10      21       8     1.5    95.2    1.27   292.3    19.2    19.2     0.0    0.00
    7042    2100      10      21       9     3.5    83.3    1.51   299.1   116.0    46.7   384.1    0.00
    7043    2100      10      21      10     5.6    72.1    0.90    77.1   214.1    64.4   574.7    0.00
    7044    2100      10      21      11     7.7    62.3    1.19    75.3   286.4    69.7   697.4    0.00
    7045    2100      10      21      12     8.0    59.6    1.19    75.3   317.1    60.1   777.7    0.00
    7046    2100      10      21      13     8.5    57.0    1.32   106.1   321.7    59.1   832.0    0.00
    7047    2100      10      21      14     8.8    54.4    1.32   106.1   283.6    55.8   842.0    0.00
    7048    2100      10      21      15     8.6    55.4    1.32   106.1   206.8    49.4   810.7    0.00
    7049    2100      10      21      16     8.4    56.4    1.32   106.1   100.8    35.5   681.1    0.00
    7050    2100      10      21      17     8.1    57.3    1.32   106.1    22.6    22.6     0.0    0.00
    7051    2100      10      21      18     6.7    65.3    1.05   110.5     0.0     0.0     0.0    0.00
    7052    2100      10      21      19     5.3    73.1    0.54    32.8     0.0     0.0     0.0    0.00
    7053    2100      10      21      20     3.9    82.1    0.27    14.1     0.0     0.0     0.0    0.00
    7054    2100      10      21      21     3.8    83.4    0.27    14.1     0.0     0.0     0.0    0.00
    7055    2100      10      21      22     3.6    84.9    0.47   141.2     0.0     0.0     0.0    0.00
    7056    2100      10      21      23     3.5    86.3    0.47   141.2     0.0     0.0     0.0    0.00
    7057    2100      10      22       0     2.8    88.9    0.69   122.0     0.0     0.0     0.0    0.00
    7058    2100      10      22       1     2.2    91.5    0.90    77.1     0.0     0.0     0.0    0.00
    7059    2100      10      22       2     1.5    94.2    1.19    75.3     0.0     0.0     0.0    0.00
    7060    2100      10      22       3     1.6    94.4    1.19    75.3     0.0     0.0     0.0    0.00
    7061    2100      10      22       4     1.6    94.7    1.19    75.3     0.0     0.0     0.0    0.00
    7062    2100      10      22       5     1.7    95.0    1.19    75.3     0.0     0.0     0.0    0.00
    7063    2100      10      22       6     2.3    96.0    0.90    77.1     0.0     0.0     0.0    0.00
    7064    2100      10      22       7     2.9    97.0    1.35   174.3     0.0     0.0     0.0    0.00
    7065    2100      10      22       8     3.5    98.0    1.12   182.8    12.4    12.4     0.0    0.00
    7066    2100      10      22       9     5.8    89.2    1.68   166.8    93.4    33.8   339.8    0.00
    7067    2100      10      22      10     8.0    82.1    2.60   186.5   184.8    49.8   531.8    0.00
    7068    2100      10      22      11    10.3    75.0    3.26   183.1   258.7    58.3   655.8    0.00
    7069    2100      10      22      12    10.6    72.1    3.26   183.1   302.2    63.6   736.5    0.00
    7070    2100      10      22      13    11.1    69.2    3.47   200.1   294.3    63.2   743.8    0.00
    7071    2100      10      22      14    11.4    66.2    3.47   200.1   248.1    77.2   647.4    0.00
    7072    2100      10      22      15    10.7    68.9    3.47   200.1   180.6    60.8   633.6    0.00
    7073    2100      10      22      16    10.0    71.4    3.14   174.2    86.0    42.3   482.7    0.00
    7074    2100      10      22      17     9.3    74.1    3.14   174.2    21.1    21.1     0.0    0.00
    7075    2100      10      22      18     7.9    80.2    2.48   178.0     0.0     0.0     0.0    0.00
    7076    2100      10      22      19     6.6    86.4    1.28   136.8     0.0     0.0     0.0    0.00
    7077    2100      10      22      20     5.2    92.5    0.74   161.4     0.0     0.0     0.0    0.00
    7078    2100      10      22      21     4.6    93.7    0.74   161.4     0.0     0.0     0.0    0.00
    7079    2100      10      22      22     4.1    94.8    0.24    97.8     0.0     0.0     0.0    0.00
    7080    2100      10      22      23     3.5    96.1    0.24    97.8     0.0     0.0     0.0    0.00
    7081    2100      10      23       0     3.1    96.2    0.24    97.8     0.0     0.0     0.0    0.00
    7082    2100      10      23       1     2.8    96.1    0.24    97.8     0.0     0.0     0.0    0.00
    7083    2100      10      23       2     2.5    96.1    0.24    97.8     0.0     0.0     0.0    0.00
    7084    2100      10      23       3     2.5    96.8    0.24    97.8     0.0     0.0     0.0    0.00
    7085    2100      10      23       4     2.6    97.3    0.79   319.3     0.0     0.0     0.0    0.00
    7086    2100      10      23       5     2.6    98.0    0.79   319.3     0.0     0.0     0.0    0.00
    7087    2100      10      23       6     3.3    98.0    0.79   319.3     0.0     0.0     0.0    0.00
    7088    2100      10      23       7     3.9    97.9    0.79   319.3     0.0     0.0     0.0    0.00
    7089    2100      10      23       8     4.6    97.9    0.79   319.3    13.3    13.3     0.0    0.00
    7090    2100      10      23       9     5.5    96.2    0.79   319.3    67.4    41.7   151.1    0.00
    7091    2100      10      23      10     6.4    95.3    0.39   351.8   128.7    56.6   289.7    0.00
    7092    2100      10      23      11     7.3    94.3    0.39   351.8   191.1   110.5   269.4    0.00
    7093    2100      10      23      12     8.4    90.5    0.62    12.4   217.3   100.2   367.1    0.00
    7094    2100      10      23      13     9.4    86.6    1.05   110.5   142.8   127.0    52.0    0.00
    7095    2100      10      23      14    10.5    82.8    1.32   106.1   235.4   177.7   222.6    0.00
    7096    2100      10      23      15     9.9    86.9    1.32   106.1   119.4   104.2    82.3    0.00
    7097    2100      10      23      16     9.5    91.2    1.55   131.9    34.7    34.7     0.0    0.00
    7098    2100      10      23      17     9.0    95.3    1.55   131.9    12.1    12.1     0.0    0.00
    7099    2100      10      23      18     8.9    95.3    1.28   136.8     0.0     0.0     0.0    0.00
    7100    2100      10      23      19     8.7    95.3    0.50    57.2     0.0     0.0     0.0    0.00
    7101    2100      10      23      20     8.6    95.3    0.20    53.2     0.0     0.0     0.0    0.00
    7102    2100      10      23      21     8.2    95.5    0.09   254.9     0.0     0.0     0.0    0.00
    7103    2100      10      23      22     7.8    95.9    0.48   242.9     0.0     0.0     0.0    0.00
    7104    2100      10      23      23     7.3    96.2    0.78   241.8     0.0     0.0     0.0    0.00
    7105    2100      10      24       0     6.7    96.9    0.78   241.8     0.0     0.0     0.0    0.00
    7106    2100      10      24       1     6.0    97.4    0.78   241.8     0.0     0.0     0.0    0.00
    7107    2100      10      24       2     5.4    98.1    0.78   241.8     0.0     0.0     0.0    0.00
    7108    2100      10      24       3     6.0    98.1    0.78   241.8     0.0     0.0     0.0    0.00
    7109    2100      10      24       4     6.4    98.1    0.78   241.8     0.0     0.0     0.0    0.00
    7110    2100      10      24       5     6.9    98.1    0.78   241.8     0.0     0.0     0.0    0.00
    7111    2100      10      24       6     7.5    97.2    1.40   226.9     0.0     0.0     0.0    0.00
    7112    2100      10      24       7     8.2    96.2    1.97   222.0     0.0     0.0     0.0    0.00
    7113    2100      10      24       8     8.8    95.3    2.65   218.9     4.5     4.5     0.0    0.00
    7114    2100      10      24       9     8.8    95.9    2.65   218.9    37.0    35.6     8.3    0.00
    7115    2100      10      24      10     8.9    96.5    2.72   233.3    55.6    53.0    10.9    0.00
    7116    2100      10      24      11     8.9    97.2    2.72   233.3    90.0    81.5    29.1    0.00
    7117    2100      10      24      12     9.4    92.1    3.01   233.0   120.2   111.9    26.2    0.00
    7118    2100      10      24      13     9.9    86.9    3.42   240.4   127.6   117.0    35.3    0.00
    7119    2100      10      24      14    10.5    81.8    3.71   240.4   117.4   103.0    57.1    0.00
    7120    2100      10      24      15    10.2    82.5    3.02   240.5    85.5    80.3    29.9    0.00
    7121    2100      10      24      16     9.9    83.1    2.40   226.9    48.6    48.6     0.0    0.00
    7122    2100      10      24      17     9.7    83.8    1.72   229.6     8.2     8.2     0.0    0.00
    7123    2100      10      24      18     9.6    85.0    1.72   229.6     0.0     0.0     0.0    0.00
    7124    2100      10      24      19     9.5    86.4    1.69   224.0     0.0     0.0     0.0    0.00
    7125    2100      10      24      20     9.4    87.6    1.69   224.0     0.0     0.0     0.0    0.00
    7126    2100      10      24      21     9.5    86.4    1.97   222.0     0.0     0.0     0.0    0.00
    7127    2100      10      24      22     9.7    85.0    2.14   198.6     0.0     0.0     0.0    0.00
    7128    2100      10      24      23     9.8    83.8    2.42   196.4     0.0     0.0     0.0    0.00
    7129    2100      10      25       0     9.7    84.7    2.70   194.6     0.0     0.0     0.0    0.00
    7130    2100      10      25       1     9.5    85.7    3.08   192.8     0.0     0.0     0.0    0.00
    7131    2100      10      25       2     9.4    86.6    3.37   191.7     0.0     0.0     0.0    0.00
    7132    2100      10      25       3     9.2    86.9    3.08   192.8     0.0     0.0     0.0    0.00
    7133    2100      10      25       4     9.2    87.3    2.98   225.5     0.0     0.0     0.0    0.00
    7134    2100      10      25       5     9.0    87.6    2.69   226.1     0.0     0.0     0.0    0.00
    7135    2100      10      25       6     8.9    87.9    2.69   226.1     0.0     0.0     0.0    0.00
    7136    2100      10      25       7     8.8    88.3    2.72   233.3     0.0     0.0     0.0    0.00
    7137    2100      10      25       8     8.7    88.6    2.72   233.3     2.5     2.5     0.0    0.00
    7138    2100      10      25       9     8.9    88.6    2.04   234.5    14.4    13.7     4.9    0.00
    7139    2100      10      25      10     9.1    88.6    1.45   236.3    23.2    22.6     2.8    0.00
    7140    2100      10      25      11     9.2    88.6    0.78   241.8    30.5    29.5     3.7    0.00
    7141    2100      10      25      12     9.6    87.9    1.40   226.9    33.8    33.0     3.0    0.00
    7142    2100      10      25      13     9.8    87.3    1.97   222.0    56.7    55.2     4.7    0.00
    7143    2100      10      25      14    10.2    86.6    2.65   218.9    42.9    41.6     4.9    0.00
    7144    2100      10      25      15    10.1    86.9    1.97   222.0    23.7    23.1     3.4    0.00
    7145    2100      10      25      16    10.0    87.3    1.40   226.9    10.5    10.5     0.0    0.00
    7146    2100      10      25      17     9.9    87.6    0.78   241.8     2.5     2.5     0.0    0.00
    7147    2100      10      25      18     9.9    87.6    1.33   195.2     0.0     0.0     0.0    0.00
    7148    2100      10      25      19     9.9    87.6    2.20   180.4     0.0     0.0     0.0    0.00
    7149    2100      10      25      20     9.9    87.6    3.14   174.2     0.0     0.0     0.0    0.00
    7150    2100      10      25      21    10.0    87.6    2.86   175.6     0.0     0.0     0.0    0.00
    7151    2100      10      25      22    10.0    87.6    2.80   202.6     0.0     0.0     0.0    0.00
    7152    2100      10      25      23    10.1    87.6    2.51   204.0     0.0     0.0     0.0    0.00
    7153    2100      10      26       0    10.2    86.6    2.51   204.0     0.0     0.0     0.0    0.00
    7154    2100      10      26       1    10.4    85.7    2.20   180.4     0.0     0.0     0.0    0.00
    7155    2100      10      26       2    10.5    84.7    2.20   180.4     0.0     0.0     0.0    0.00
    7156    2100      10      26       3    10.3    86.0    2.48   178.0     0.0     0.0     0.0    0.00
    7157    2100      10      26       4    10.2    87.3    3.32   217.1     0.0     0.0     0.0    0.00
    7158    2100      10      26       5    10.0    88.6    3.62   216.5     0.0     0.0     0.0    0.00
    7159    2100      10      26       6     9.9    88.9    2.65   218.9     0.0     0.0     0.0    0.00
    7160    2100      10      26       7     9.9    89.2    1.69   224.0     0.0     0.0     0.0    0.00
    7161    2100      10      26       8     9.8    89.5    0.78   241.8     0.0     0.0     0.0    0.00
    7162    2100      10      26       9    10.1    89.2    0.72   219.6     5.4     5.2     1.1    0.00
    7163    2100      10      26      10    10.4    88.9    0.82   191.2    25.7    24.3     6.0    0.00
    7164    2100      10      26      11    10.6    88.6    1.00   176.2    35.6    34.2     5.1    0.00
    7165    2100      10      26      12    10.7    86.6    1.55   157.7    68.3    66.5     6.0    0.00
    7166    2100      10      26      13    10.9    84.7    2.94   218.0    42.1    41.0     4.0    0.00
